date,air_temp_c,humidity_pct,rainfall_mm,precipitation_probability,wind_kmh,soil_temp_c,soil_moisture_pct,latitude,longitude,timezone
2026-01-10 18:00:00,24.15,87.2,3.01,55.5,5.97,23.58,62.76,-6.92576,107.605426,Asia/Jakarta
2026-01-10 21:00:00,24.14,87.5,0.0,46.7,3.37,23.53,48.01,-6.92576,107.605426,Asia/Jakarta
2026-01-11 00:00:00,25.18,84.6,0.0,41.6,4.48,24.54,56.76,-6.92576,107.605426,Asia/Jakarta
2026-01-11 03:00:00,25.11,83.6,0.0,35.7,5.13,24.03,56.68,-6.92576,107.605426,Asia/Jakarta
2026-01-11 06:00:00,25.05,86.8,0.0,49.6,3.44,23.49,47.45,-6.92576,107.605426,Asia/Jakarta
2026-01-11 09:00:00,29.3,75.3,7.18,39.8,6.62,27.9,57.55,-6.92576,107.605426,Asia/Jakarta
2026-01-11 12:00:00,30.32,70.4,6.68,39.6,7.37,28.6,62.17,-6.92576,107.605426,Asia/Jakarta
2026-01-11 15:00:00,30.08,71.9,0.0,39.0,5.39,28.33,46.22,-6.92576,107.605426,Asia/Jakarta
2026-01-11 18:00:00,24.14,84.2,0.0,44.1,3.59,22.31,52.35,-6.92576,107.605426,Asia/Jakarta
2026-01-11 21:00:00,24.32,87.9,0.0,50.9,5.16,22.35,62.7,-6.92576,107.605426,Asia/Jakarta
2026-01-12 00:00:00,25.06,88.8,3.22,54.8,5.66,23.54,69.88,-6.92576,107.605426,Asia/Jakarta
2026-01-12 03:00:00,22.78,92.1,3.19,58.2,5.16,22.02,67.08,-6.92576,107.605426,Asia/Jakarta
2026-01-12 06:00:00,24.13,90.4,1.47,55.8,4.6,22.45,65.89,-6.92576,107.605426,Asia/Jakarta
2026-01-12 09:00:00,29.21,75.5,3.35,50.8,6.85,27.84,55.56,-6.92576,107.605426,Asia/Jakarta
2026-01-12 12:00:00,32.04,74.8,0.0,36.8,5.39,30.69,38.99,-6.92576,107.605426,Asia/Jakarta
2026-01-12 15:00:00,29.46,73.8,0.0,26.5,7.25,28.22,47.42,-6.92576,107.605426,Asia/Jakarta
2026-01-12 18:00:00,22.87,85.3,0.79,54.4,2.77,20.99,50.94,-6.92576,107.605426,Asia/Jakarta
2026-01-12 21:00:00,24.79,83.7,0.0,59.6,3.84,22.86,48.75,-6.92576,107.605426,Asia/Jakarta
2026-01-13 00:00:00,23.91,90.0,0.0,56.5,4.47,22.42,61.84,-6.92576,107.605426,Asia/Jakarta
2026-01-13 03:00:00,23.1,89.5,5.47,55.1,5.02,22.47,68.51,-6.92576,107.605426,Asia/Jakarta
2026-01-13 06:00:00,24.7,88.7,5.55,62.1,5.55,23.42,61.02,-6.92576,107.605426,Asia/Jakarta
2026-01-13 09:00:00,29.34,78.2,0.0,50.7,4.69,27.64,40.79,-6.92576,107.605426,Asia/Jakarta
2026-01-13 12:00:00,31.33,76.2,0.56,50.7,5.33,30.42,37.99,-6.92576,107.605426,Asia/Jakarta
2026-01-13 15:00:00,29.34,76.0,0.0,44.1,6.93,28.08,39.41,-6.92576,107.605426,Asia/Jakarta
2026-01-13 18:00:00,24.82,85.2,0.0,43.1,5.16,24.25,56.86,-6.92576,107.605426,Asia/Jakarta
2026-01-13 21:00:00,24.04,83.4,8.1,51.6,5.08,22.13,78.11,-6.92576,107.605426,Asia/Jakarta
2026-01-14 00:00:00,23.04,85.4,1.94,44.1,5.35,22.07,55.1,-6.92576,107.605426,Asia/Jakarta
2026-01-14 03:00:00,24.31,87.3,17.24,60.3,3.95,23.28,89.01,-6.92576,107.605426,Asia/Jakarta
2026-01-14 06:00:00,22.83,92.8,0.0,64.1,4.84,21.4,52.45,-6.92576,107.605426,Asia/Jakarta
2026-01-14 09:00:00,27.5,82.5,3.82,55.3,5.3,25.85,47.63,-6.92576,107.605426,Asia/Jakarta
2026-01-14 12:00:00,31.0,75.2,0.0,40.1,7.9,29.22,48.75,-6.92576,107.605426,Asia/Jakarta
2026-01-14 15:00:00,29.81,73.0,8.15,36.8,5.17,27.97,58.62,-6.92576,107.605426,Asia/Jakarta
2026-01-14 18:00:00,22.68,89.0,0.0,57.0,3.66,22.04,59.91,-6.92576,107.605426,Asia/Jakarta
2026-01-14 21:00:00,23.17,87.0,1.43,47.3,3.93,22.43,52.76,-6.92576,107.605426,Asia/Jakarta
2026-01-15 00:00:00,22.75,94.2,2.53,66.8,5.75,21.62,60.35,-6.92576,107.605426,Asia/Jakarta
2026-01-15 03:00:00,23.6,86.5,2.08,42.7,5.84,23.02,51.72,-6.92576,107.605426,Asia/Jakarta
2026-01-15 06:00:00,22.99,90.1,0.0,64.7,3.44,21.33,54.31,-6.92576,107.605426,Asia/Jakarta
2026-01-15 09:00:00,28.58,76.0,0.77,43.3,7.13,26.84,45.02,-6.92576,107.605426,Asia/Jakarta
2026-01-15 12:00:00,29.88,78.0,0.0,35.9,5.15,29.23,46.66,-6.92576,107.605426,Asia/Jakarta
2026-01-15 15:00:00,28.26,83.1,0.0,44.1,7.69,26.89,51.21,-6.92576,107.605426,Asia/Jakarta
2026-01-15 18:00:00,22.58,87.1,0.0,52.6,4.34,21.2,55.14,-6.92576,107.605426,Asia/Jakarta
2026-01-15 21:00:00,24.28,85.8,0.0,53.8,3.47,23.57,56.5,-6.92576,107.605426,Asia/Jakarta
2026-01-16 00:00:00,23.38,92.5,0.0,60.3,3.51,21.63,51.01,-6.92576,107.605426,Asia/Jakarta
2026-01-16 03:00:00,25.47,86.5,1.01,49.2,3.31,24.97,53.34,-6.92576,107.605426,Asia/Jakarta
2026-01-16 06:00:00,23.29,88.1,2.92,42.6,3.41,21.59,60.15,-6.92576,107.605426,Asia/Jakarta
2026-01-16 09:00:00,28.9,77.7,0.0,48.8,4.83,27.07,39.25,-6.92576,107.605426,Asia/Jakarta
2026-01-16 12:00:00,31.77,71.8,4.27,43.0,6.11,30.43,42.67,-6.92576,107.605426,Asia/Jakarta
2026-01-16 15:00:00,28.14,74.4,1.29,32.1,7.52,27.52,44.64,-6.92576,107.605426,Asia/Jakarta
2026-01-16 18:00:00,25.32,81.0,0.0,51.7,4.66,24.43,54.99,-6.92576,107.605426,Asia/Jakarta
2026-01-16 21:00:00,23.16,86.7,0.0,50.4,2.96,21.99,59.44,-6.92576,107.605426,Asia/Jakarta
2026-01-17 00:00:00,22.87,88.8,2.4,60.9,2.9,20.91,68.21,-6.92576,107.605426,Asia/Jakarta
2026-01-17 03:00:00,25.47,79.7,0.0,36.6,3.24,24.69,59.12,-6.92576,107.605426,Asia/Jakarta
2026-01-17 06:00:00,23.92,84.8,0.0,60.2,5.7,22.98,47.7,-6.92576,107.605426,Asia/Jakarta
2026-01-17 09:00:00,27.66,80.0,0.0,37.1,7.57,26.51,37.93,-6.92576,107.605426,Asia/Jakarta
2026-01-17 12:00:00,29.98,76.2,0.0,50.4,7.19,28.08,47.44,-6.92576,107.605426,Asia/Jakarta
2026-01-17 15:00:00,28.08,83.8,0.0,39.6,6.13,27.3,51.76,-6.92576,107.605426,Asia/Jakarta
2026-01-17 18:00:00,24.42,85.6,0.0,54.0,5.25,23.3,49.87,-6.92576,107.605426,Asia/Jakarta
2026-01-17 21:00:00,23.18,94.0,1.76,58.7,5.96,21.36,63.13,-6.92576,107.605426,Asia/Jakarta
2026-01-18 00:00:00,24.68,86.9,0.0,47.3,4.97,22.72,56.25,-6.92576,107.605426,Asia/Jakarta
2026-01-18 03:00:00,24.5,87.0,0.0,60.9,4.61,23.16,51.32,-6.92576,107.605426,Asia/Jakarta
2026-01-18 06:00:00,23.99,91.7,3.07,57.2,5.23,23.11,53.79,-6.92576,107.605426,Asia/Jakarta
2026-01-18 09:00:00,28.05,83.5,0.0,53.4,5.38,27.09,40.11,-6.92576,107.605426,Asia/Jakarta
2026-01-18 12:00:00,30.06,75.7,5.18,38.6,7.09,29.54,46.44,-6.92576,107.605426,Asia/Jakarta
2026-01-18 15:00:00,27.6,84.5,0.0,50.1,4.92,25.94,39.47,-6.92576,107.605426,Asia/Jakarta
2026-01-18 18:00:00,24.98,90.4,3.49,62.5,2.59,23.46,65.0,-6.92576,107.605426,Asia/Jakarta
2026-01-18 21:00:00,25.4,84.5,2.0,39.1,2.97,24.89,61.77,-6.92576,107.605426,Asia/Jakarta
2026-01-19 00:00:00,24.05,90.7,0.0,54.6,3.57,23.19,54.68,-6.92576,107.605426,Asia/Jakarta
2026-01-19 03:00:00,24.22,82.6,0.0,46.3,2.79,23.17,61.48,-6.92576,107.605426,Asia/Jakarta
2026-01-19 06:00:00,24.36,87.4,0.0,53.6,5.95,23.4,47.8,-6.92576,107.605426,Asia/Jakarta
2026-01-19 09:00:00,27.78,84.7,0.0,56.8,5.92,26.86,39.71,-6.92576,107.605426,Asia/Jakarta
2026-01-19 12:00:00,31.45,70.7,6.53,46.7,7.0,30.84,57.42,-6.92576,107.605426,Asia/Jakarta
2026-01-19 15:00:00,27.88,83.7,4.17,40.8,6.98,26.62,53.69,-6.92576,107.605426,Asia/Jakarta
2026-01-19 18:00:00,23.57,88.0,0.0,48.6,5.76,23.0,61.07,-6.92576,107.605426,Asia/Jakarta
2026-01-19 21:00:00,23.62,86.6,3.56,39.1,4.03,22.12,55.78,-6.92576,107.605426,Asia/Jakarta
2026-01-20 00:00:00,22.88,86.1,0.0,41.4,3.79,22.33,47.39,-6.92576,107.605426,Asia/Jakarta
2026-01-20 03:00:00,23.15,93.2,1.31,63.2,5.51,21.48,53.71,-6.92576,107.605426,Asia/Jakarta
2026-01-20 06:00:00,25.46,89.7,6.07,47.4,5.29,23.73,75.9,-6.92576,107.605426,Asia/Jakarta
2026-01-20 09:00:00,27.72,81.9,0.0,40.4,6.03,26.88,50.95,-6.92576,107.605426,Asia/Jakarta
2026-01-20 12:00:00,29.64,72.7,0.0,28.9,6.88,28.85,36.07,-6.92576,107.605426,Asia/Jakarta
2026-01-20 15:00:00,30.01,79.9,4.47,39.8,4.76,28.11,57.55,-6.92576,107.605426,Asia/Jakarta
2026-01-20 18:00:00,24.73,83.3,4.64,53.4,3.04,23.57,59.65,-6.92576,107.605426,Asia/Jakarta
2026-01-20 21:00:00,23.59,87.5,2.7,50.4,5.03,22.56,55.73,-6.92576,107.605426,Asia/Jakarta
2026-01-21 00:00:00,25.09,82.0,2.33,37.9,5.61,23.16,58.42,-6.92576,107.605426,Asia/Jakarta
2026-01-21 03:00:00,24.77,87.9,10.05,51.8,2.77,23.82,78.74,-6.92576,107.605426,Asia/Jakarta
2026-01-21 06:00:00,23.56,89.7,2.31,61.9,3.68,21.94,57.76,-6.92576,107.605426,Asia/Jakarta
2026-01-21 09:00:00,30.01,73.0,1.08,45.0,4.82,28.85,55.12,-6.92576,107.605426,Asia/Jakarta
2026-01-21 12:00:00,30.86,72.2,3.7,44.5,8.19,30.24,48.85,-6.92576,107.605426,Asia/Jakarta
2026-01-21 15:00:00,28.36,78.0,0.0,30.3,7.75,27.61,42.47,-6.92576,107.605426,Asia/Jakarta
2026-01-21 18:00:00,22.93,92.3,3.2,48.4,4.59,20.97,60.87,-6.92576,107.605426,Asia/Jakarta
2026-01-21 21:00:00,22.94,87.9,6.73,50.7,3.45,21.52,69.52,-6.92576,107.605426,Asia/Jakarta
2026-01-22 00:00:00,25.33,86.6,0.0,48.1,3.16,23.62,60.61,-6.92576,107.605426,Asia/Jakarta
2026-01-22 03:00:00,24.37,91.2,2.87,48.5,2.66,22.6,58.88,-6.92576,107.605426,Asia/Jakarta
2026-01-22 06:00:00,23.2,93.3,5.06,59.8,2.82,21.74,70.49,-6.92576,107.605426,Asia/Jakarta
2026-01-22 09:00:00,30.29,72.8,8.47,44.2,4.59,28.68,56.1,-6.92576,107.605426,Asia/Jakarta
2026-01-22 12:00:00,30.14,76.3,0.0,43.0,7.46,28.82,39.65,-6.92576,107.605426,Asia/Jakarta
2026-01-22 15:00:00,29.04,77.3,0.0,37.4,5.56,27.79,42.74,-6.92576,107.605426,Asia/Jakarta
2026-01-22 18:00:00,25.34,82.2,4.29,40.5,4.47,23.92,62.41,-6.92576,107.605426,Asia/Jakarta
2026-01-22 21:00:00,24.22,90.1,1.37,59.1,3.72,23.48,54.69,-6.92576,107.605426,Asia/Jakarta
2026-01-23 00:00:00,24.24,92.1,0.0,61.7,3.25,22.55,55.48,-6.92576,107.605426,Asia/Jakarta
2026-01-23 03:00:00,23.48,89.0,4.37,55.1,4.85,21.77,61.86,-6.92576,107.605426,Asia/Jakarta
2026-01-23 06:00:00,25.17,84.9,0.0,57.6,5.68,24.4,54.7,-6.92576,107.605426,Asia/Jakarta
2026-01-23 09:00:00,28.4,74.1,2.44,38.4,4.29,26.46,56.21,-6.92576,107.605426,Asia/Jakarta
2026-01-23 12:00:00,31.07,75.7,3.88,49.0,5.38,29.22,55.07,-6.92576,107.605426,Asia/Jakarta
2026-01-23 15:00:00,30.16,76.7,0.0,49.2,5.71,28.59,38.24,-6.92576,107.605426,Asia/Jakarta
2026-01-23 18:00:00,24.19,88.3,3.22,51.5,4.04,22.37,55.77,-6.92576,107.605426,Asia/Jakarta
2026-01-23 21:00:00,24.67,88.7,0.0,55.6,5.54,23.89,57.25,-6.92576,107.605426,Asia/Jakarta
2026-01-24 00:00:00,22.72,93.1,1.06,65.5,2.69,21.95,52.59,-6.92576,107.605426,Asia/Jakarta
2026-01-24 03:00:00,24.19,84.9,0.0,38.7,2.57,22.48,51.62,-6.92576,107.605426,Asia/Jakarta
2026-01-24 06:00:00,23.32,93.9,2.85,60.8,4.99,21.84,66.57,-6.92576,107.605426,Asia/Jakarta
2026-01-24 09:00:00,27.66,75.7,1.3,37.9,7.6,25.99,46.16,-6.92576,107.605426,Asia/Jakarta
2026-01-24 12:00:00,30.17,76.9,0.0,47.5,8.12,29.56,37.26,-6.92576,107.605426,Asia/Jakarta
2026-01-24 15:00:00,27.72,75.8,2.17,32.3,5.14,27.18,53.18,-6.92576,107.605426,Asia/Jakarta
2026-01-24 18:00:00,23.88,88.3,6.06,50.2,2.7,22.18,67.78,-6.92576,107.605426,Asia/Jakarta
2026-01-24 21:00:00,23.2,86.6,0.0,53.9,5.31,22.03,59.71,-6.92576,107.605426,Asia/Jakarta
2026-01-25 00:00:00,24.33,87.0,3.41,48.9,2.65,22.87,70.01,-6.92576,107.605426,Asia/Jakarta
2026-01-25 03:00:00,25.24,88.4,4.85,51.6,4.58,24.64,65.06,-6.92576,107.605426,Asia/Jakarta
2026-01-25 06:00:00,23.15,88.3,0.0,56.5,3.83,21.83,60.86,-6.92576,107.605426,Asia/Jakarta
2026-01-25 09:00:00,28.58,73.2,0.0,47.1,7.11,27.33,37.76,-6.92576,107.605426,Asia/Jakarta
2026-01-25 12:00:00,31.99,67.0,0.0,41.1,5.46,30.43,34.87,-6.92576,107.605426,Asia/Jakarta
2026-01-25 15:00:00,29.13,74.2,0.0,49.7,5.38,28.57,50.62,-6.92576,107.605426,Asia/Jakarta
2026-01-25 18:00:00,25.27,88.5,0.0,58.7,5.68,23.92,58.74,-6.92576,107.605426,Asia/Jakarta
2026-01-25 21:00:00,24.87,88.2,0.0,42.9,5.71,23.59,53.98,-6.92576,107.605426,Asia/Jakarta
2026-01-26 00:00:00,23.93,83.6,3.62,55.7,4.65,22.24,56.23,-6.92576,107.605426,Asia/Jakarta
2026-01-26 03:00:00,25.32,90.0,2.58,47.5,3.02,24.65,55.1,-6.92576,107.605426,Asia/Jakarta
2026-01-26 06:00:00,23.64,91.3,0.0,65.2,5.78,22.56,55.11,-6.92576,107.605426,Asia/Jakarta
2026-01-26 09:00:00,28.75,74.3,0.0,27.8,4.34,27.03,49.62,-6.92576,107.605426,Asia/Jakarta
2026-01-26 12:00:00,30.26,72.7,3.89,44.2,6.14,28.7,57.11,-6.92576,107.605426,Asia/Jakarta
2026-01-26 15:00:00,30.22,71.3,0.0,40.5,6.59,28.35,49.78,-6.92576,107.605426,Asia/Jakarta
2026-01-26 18:00:00,25.0,83.3,0.65,47.9,4.13,23.25,53.95,-6.92576,107.605426,Asia/Jakarta
2026-01-26 21:00:00,23.49,93.7,5.48,49.8,3.38,22.36,71.33,-6.92576,107.605426,Asia/Jakarta
2026-01-27 00:00:00,23.24,88.2,0.0,45.6,4.7,22.07,51.6,-6.92576,107.605426,Asia/Jakarta
2026-01-27 03:00:00,25.33,88.4,1.61,63.5,3.04,23.79,56.95,-6.92576,107.605426,Asia/Jakarta
2026-01-27 06:00:00,24.35,88.4,4.64,40.8,4.33,22.6,64.4,-6.92576,107.605426,Asia/Jakarta
2026-01-27 09:00:00,29.81,75.2,0.0,34.6,4.89,28.48,49.03,-6.92576,107.605426,Asia/Jakarta
2026-01-27 12:00:00,31.0,70.1,0.0,23.5,8.14,30.15,42.79,-6.92576,107.605426,Asia/Jakarta
2026-01-27 15:00:00,29.54,80.3,0.0,42.3,6.92,28.19,44.09,-6.92576,107.605426,Asia/Jakarta
2026-01-27 18:00:00,22.59,87.3,0.0,58.3,4.02,20.83,57.41,-6.92576,107.605426,Asia/Jakarta
2026-01-27 21:00:00,24.29,91.3,2.5,58.5,5.0,23.17,54.47,-6.92576,107.605426,Asia/Jakarta
2026-01-28 00:00:00,24.97,86.7,0.0,59.5,5.9,23.19,57.21,-6.92576,107.605426,Asia/Jakarta
2026-01-28 03:00:00,24.7,90.4,1.06,50.7,5.81,22.98,53.25,-6.92576,107.605426,Asia/Jakarta
2026-01-28 06:00:00,24.4,83.1,1.86,39.8,4.26,22.95,60.4,-6.92576,107.605426,Asia/Jakarta
2026-01-28 09:00:00,27.97,83.5,4.66,46.7,7.55,26.26,59.78,-6.92576,107.605426,Asia/Jakarta
2026-01-28 12:00:00,31.8,70.7,0.0,30.4,6.87,30.55,37.63,-6.92576,107.605426,Asia/Jakarta
2026-01-28 15:00:00,28.37,79.6,0.0,50.7,6.68,27.45,42.58,-6.92576,107.605426,Asia/Jakarta
2026-01-28 18:00:00,22.68,94.5,12.22,47.2,4.75,21.83,87.48,-6.92576,107.605426,Asia/Jakarta
2026-01-28 21:00:00,23.75,90.9,3.06,64.3,3.76,22.42,68.38,-6.92576,107.605426,Asia/Jakarta
2026-01-29 00:00:00,24.16,92.3,0.0,49.5,3.57,22.57,62.3,-6.92576,107.605426,Asia/Jakarta
2026-01-29 03:00:00,23.16,88.5,11.28,52.8,2.96,21.76,84.0,-6.92576,107.605426,Asia/Jakarta
2026-01-29 06:00:00,24.7,85.5,0.0,46.2,3.79,23.25,56.68,-6.92576,107.605426,Asia/Jakarta
2026-01-29 09:00:00,29.44,81.1,0.0,56.6,6.42,28.64,37.11,-6.92576,107.605426,Asia/Jakarta
2026-01-29 12:00:00,31.93,70.8,0.0,32.3,5.27,30.74,38.85,-6.92576,107.605426,Asia/Jakarta
2026-01-29 15:00:00,30.36,70.4,0.65,29.9,7.51,28.7,44.23,-6.92576,107.605426,Asia/Jakarta
2026-01-29 18:00:00,22.82,89.1,2.65,44.8,3.35,21.5,57.2,-6.92576,107.605426,Asia/Jakarta
2026-01-29 21:00:00,22.84,90.7,0.0,63.7,3.68,22.24,56.23,-6.92576,107.605426,Asia/Jakarta
2026-01-30 00:00:00,23.11,90.7,3.07,63.8,3.79,21.49,60.78,-6.92576,107.605426,Asia/Jakarta
2026-01-30 03:00:00,24.76,88.8,0.0,43.7,2.73,23.35,57.49,-6.92576,107.605426,Asia/Jakarta
2026-01-30 06:00:00,24.99,81.3,0.0,48.8,3.53,24.28,47.24,-6.92576,107.605426,Asia/Jakarta
2026-01-30 09:00:00,28.91,73.9,0.0,26.2,5.66,27.74,41.73,-6.92576,107.605426,Asia/Jakarta
2026-01-30 12:00:00,30.74,70.5,0.0,22.7,5.61,28.84,46.82,-6.92576,107.605426,Asia/Jakarta
2026-01-30 15:00:00,30.06,78.2,4.83,40.2,6.51,29.19,49.13,-6.92576,107.605426,Asia/Jakarta
2026-01-30 18:00:00,24.74,85.8,0.0,43.3,5.53,23.53,61.08,-6.92576,107.605426,Asia/Jakarta
2026-01-30 21:00:00,22.74,86.5,0.0,59.0,4.01,22.03,61.32,-6.92576,107.605426,Asia/Jakarta
2026-01-31 00:00:00,23.16,92.5,0.0,60.6,5.06,22.24,61.22,-6.92576,107.605426,Asia/Jakarta
2026-01-31 03:00:00,23.1,92.0,0.0,64.0,5.55,21.85,48.01,-6.92576,107.605426,Asia/Jakarta
2026-01-31 06:00:00,24.63,82.8,0.0,47.8,3.6,24.05,51.97,-6.92576,107.605426,Asia/Jakarta
2026-01-31 09:00:00,29.05,78.8,0.0,37.0,6.31,28.04,44.92,-6.92576,107.605426,Asia/Jakarta
2026-01-31 12:00:00,31.89,75.7,0.0,39.3,7.28,30.48,38.34,-6.92576,107.605426,Asia/Jakarta
2026-01-31 15:00:00,30.19,75.4,1.92,41.5,7.51,29.17,45.93,-6.92576,107.605426,Asia/Jakarta
2026-01-31 18:00:00,23.39,91.4,4.16,65.9,2.57,21.93,57.96,-6.92576,107.605426,Asia/Jakarta
2026-01-31 21:00:00,24.33,83.3,0.0,53.6,4.06,23.41,52.15,-6.92576,107.605426,Asia/Jakarta
2026-02-01 00:00:00,23.13,92.0,0.0,59.6,4.04,22.06,56.92,-6.92576,107.605426,Asia/Jakarta
2026-02-01 03:00:00,25.3,89.8,2.76,52.2,5.25,24.29,56.86,-6.92576,107.605426,Asia/Jakarta
2026-02-01 06:00:00,23.22,93.7,7.39,65.8,4.85,21.74,77.57,-6.92576,107.605426,Asia/Jakarta
2026-02-01 09:00:00,29.66,80.3,0.0,46.6,4.91,28.56,47.33,-6.92576,107.605426,Asia/Jakarta
2026-02-01 12:00:00,30.12,78.4,0.0,42.1,5.37,29.38,46.07,-6.92576,107.605426,Asia/Jakarta
2026-02-01 15:00:00,28.54,80.5,3.7,44.2,5.04,26.81,46.76,-6.92576,107.605426,Asia/Jakarta
2026-02-01 18:00:00,22.69,89.1,0.0,52.8,3.78,21.97,50.14,-6.92576,107.605426,Asia/Jakarta
2026-02-01 21:00:00,23.38,89.7,16.32,46.0,3.69,22.41,92.0,-6.92576,107.605426,Asia/Jakarta
2026-02-02 00:00:00,24.16,91.3,2.77,54.7,2.74,22.63,58.27,-6.92576,107.605426,Asia/Jakarta
2026-02-02 03:00:00,24.33,85.6,7.07,54.3,4.55,22.45,77.16,-6.92576,107.605426,Asia/Jakarta
2026-02-02 06:00:00,24.85,83.8,0.0,57.3,3.11,23.27,53.93,-6.92576,107.605426,Asia/Jakarta
2026-02-02 09:00:00,28.9,78.6,8.61,49.5,6.99,27.76,69.73,-6.92576,107.605426,Asia/Jakarta
2026-02-02 12:00:00,31.8,66.4,0.17,32.8,6.92,30.31,43.95,-6.92576,107.605426,Asia/Jakarta
2026-02-02 15:00:00,29.56,76.7,0.0,32.4,5.95,28.73,38.75,-6.92576,107.605426,Asia/Jakarta
2026-02-02 18:00:00,24.47,89.7,0.0,42.8,5.51,23.44,58.98,-6.92576,107.605426,Asia/Jakarta
2026-02-02 21:00:00,24.98,84.5,0.0,50.7,4.75,23.66,62.95,-6.92576,107.605426,Asia/Jakarta
2026-02-03 00:00:00,25.4,87.2,0.0,51.7,3.46,24.47,48.26,-6.92576,107.605426,Asia/Jakarta
2026-02-03 03:00:00,24.22,84.4,5.43,54.8,3.62,22.65,71.05,-6.92576,107.605426,Asia/Jakarta
2026-02-03 06:00:00,23.45,93.6,0.0,49.7,2.94,22.36,55.29,-6.92576,107.605426,Asia/Jakarta
2026-02-03 09:00:00,29.53,79.0,0.0,48.2,5.7,28.0,39.82,-6.92576,107.605426,Asia/Jakarta
2026-02-03 12:00:00,31.72,72.1,2.69,44.9,7.31,30.69,45.76,-6.92576,107.605426,Asia/Jakarta
2026-02-03 15:00:00,27.73,81.9,0.0,35.4,7.11,26.46,49.89,-6.92576,107.605426,Asia/Jakarta
2026-02-03 18:00:00,23.81,89.7,1.2,48.7,3.62,21.93,53.98,-6.92576,107.605426,Asia/Jakarta
2026-02-03 21:00:00,23.1,84.7,0.0,52.2,5.35,21.15,59.21,-6.92576,107.605426,Asia/Jakarta
2026-02-04 00:00:00,24.71,86.0,0.0,45.0,3.53,22.95,53.72,-6.92576,107.605426,Asia/Jakarta
2026-02-04 03:00:00,24.98,84.2,7.48,38.6,3.9,24.21,66.67,-6.92576,107.605426,Asia/Jakarta
2026-02-04 06:00:00,23.6,92.2,2.02,67.1,4.02,22.42,52.08,-6.92576,107.605426,Asia/Jakarta
2026-02-04 09:00:00,28.51,80.2,0.61,51.7,4.46,27.73,54.44,-6.92576,107.605426,Asia/Jakarta
2026-02-04 12:00:00,32.22,68.9,0.0,31.9,6.5,31.14,33.71,-6.92576,107.605426,Asia/Jakarta
2026-02-04 15:00:00,29.37,75.1,3.77,39.5,4.79,28.8,46.7,-6.92576,107.605426,Asia/Jakarta
2026-02-04 18:00:00,24.04,86.8,0.0,47.1,3.23,22.07,53.17,-6.92576,107.605426,Asia/Jakarta
2026-02-04 21:00:00,23.99,91.5,8.23,59.0,3.13,22.48,69.46,-6.92576,107.605426,Asia/Jakarta
2026-02-05 00:00:00,25.01,82.6,1.22,45.1,5.45,23.33,54.78,-6.92576,107.605426,Asia/Jakarta
2026-02-05 03:00:00,23.66,83.6,5.93,56.7,4.9,22.39,60.17,-6.92576,107.605426,Asia/Jakarta
2026-02-05 06:00:00,22.82,91.6,0.44,56.4,4.57,21.44,59.34,-6.92576,107.605426,Asia/Jakarta
2026-02-05 09:00:00,29.37,76.3,0.0,41.9,6.28,27.61,40.63,-6.92576,107.605426,Asia/Jakarta
2026-02-05 12:00:00,29.82,76.7,0.0,40.2,5.34,29.17,38.32,-6.92576,107.605426,Asia/Jakarta
2026-02-05 15:00:00,29.02,73.0,0.0,42.7,6.87,28.48,38.74,-6.92576,107.605426,Asia/Jakarta
2026-02-05 18:00:00,24.06,89.8,8.63,58.2,2.94,23.1,72.57,-6.92576,107.605426,Asia/Jakarta
2026-02-05 21:00:00,24.85,84.4,0.0,52.8,3.09,23.15,48.72,-6.92576,107.605426,Asia/Jakarta
2026-02-06 00:00:00,25.0,89.4,0.0,49.5,4.21,24.38,54.83,-6.92576,107.605426,Asia/Jakarta
2026-02-06 03:00:00,22.75,91.6,0.0,62.9,4.49,21.76,48.85,-6.92576,107.605426,Asia/Jakarta
2026-02-06 06:00:00,24.64,89.4,0.0,53.1,5.3,23.62,59.53,-6.92576,107.605426,Asia/Jakarta
2026-02-06 09:00:00,29.3,81.2,4.35,43.3,4.59,28.61,54.97,-6.92576,107.605426,Asia/Jakarta
2026-02-06 12:00:00,30.81,77.3,1.1,44.3,6.34,29.63,44.96,-6.92576,107.605426,Asia/Jakarta
2026-02-06 15:00:00,28.86,80.3,0.0,38.3,5.71,27.05,45.66,-6.92576,107.605426,Asia/Jakarta
2026-02-06 18:00:00,25.46,81.7,0.0,36.6,2.58,24.36,50.23,-6.92576,107.605426,Asia/Jakarta
2026-02-06 21:00:00,24.64,84.6,0.0,50.8,5.86,23.47,54.06,-6.92576,107.605426,Asia/Jakarta
2026-02-07 00:00:00,24.44,84.8,5.56,53.6,3.39,23.16,61.51,-6.92576,107.605426,Asia/Jakarta
2026-02-07 03:00:00,25.17,90.3,0.0,47.5,4.81,24.48,48.69,-6.92576,107.605426,Asia/Jakarta
2026-02-07 06:00:00,23.49,87.1,2.11,52.2,4.15,21.64,64.78,-6.92576,107.605426,Asia/Jakarta
2026-02-07 09:00:00,28.5,75.5,1.48,29.1,5.35,27.44,51.0,-6.92576,107.605426,Asia/Jakarta
2026-02-07 12:00:00,31.14,74.4,0.0,34.2,6.97,29.52,39.86,-6.92576,107.605426,Asia/Jakarta
2026-02-07 15:00:00,29.09,80.0,0.0,39.0,4.54,28.34,42.03,-6.92576,107.605426,Asia/Jakarta
