user_id,plant_id,location_id,species_id,plant_name,scientific_name,last_watered,planting_date,watering_interval_days,recommended_soil,life_cycle,environment_type,plant_age_days,height_cm,growth_stage,propagation_method,pest_susceptibility,recommended_sunlight,is_sensor_enabled,lat_round,lon_round,timestamp,rainfall,rain_probability,wind_speed,soil_temp_c,timezone,sensor_id,soil_ph,light,watering_amount_liters,future_height_cm,growth_rate,disease_name,disease_risk,yield_kg,temperature,humidity,soil_moisture,latitude,longitude,year,month,day,hour,weekday
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-11 00:00:00,0.0,53.6,0.9361111111111111,24.26,asia/jakarta,s2014,0.7083333333333321,0.0003707353242470658,0.0,41.85,0.35,none,24.75,0.62,24.92,82.0,54.64,-6.921524,107.607873,2026,2,11,0,2
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-11 03:00:00,5.46,35.2,0.95,23.54,asia/jakarta,s2014,0.7083333333333321,0.018429448092176507,0.0,42.33,0.35,none,27.54,0.6,25.1,81.6,61.53,-6.921524,107.607873,2026,2,11,3,2
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-11 06:00:00,0.0,66.0,1.1222222222222222,22.49,asia/jakarta,s2014,0.8916666666666666,0.0,0.0,43.24,0.35,none,30.73,0.57,24.0,92.7,48.19,-6.921524,107.607873,2026,2,11,6,2
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-11 09:00:00,0.0,44.8,2.0444444444444443,26.7,asia/jakarta,s2014,0.6083333333333334,0.6750992692611635,0.0,40.77,0.35,none,12.54,0.43,28.06,75.0,41.32,-6.921524,107.607873,2026,2,11,9,2
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-11 12:00:00,7.08,33.9,2.2694444444444444,31.69,asia/jakarta,s2014,0.8916666666666666,0.990409662533293,0.0,40.48,0.34,none,23.26,0.56,32.27,72.3,53.66,-6.921524,107.607873,2026,2,11,12,2
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-11 15:00:00,2.77,32.9,2.0527777777777776,26.81,asia/jakarta,s2014,0.375,0.6979190040878448,0.0,40.04,0.35,none,21.32,0.41,28.51,80.7,53.59,-6.921524,107.607873,2026,2,11,15,2
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-11 18:00:00,2.06,57.9,1.0694444444444444,23.48,asia/jakarta,s2014,0.9833333333333325,0.0,0.0,39.47,0.35,none,24.02,0.5,25.3,84.1,54.83,-6.921524,107.607873,2026,2,11,18,2
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-11 21:00:00,8.76,54.8,1.5277777777777777,21.56,asia/jakarta,s2014,0.8833333333333329,0.015131854944926292,0.0,41.36,0.35,none,43.52,0.4,22.84,92.0,76.91,-6.921524,107.607873,2026,2,11,21,2
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-12 00:00:00,0.0,37.5,1.6333333333333333,23.91,asia/jakarta,s2014,0.7583333333333329,0.0,0.0,39.43,0.35,none,25.24,0.51,24.98,81.6,54.52,-6.921524,107.607873,2026,2,12,0,3
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-12 03:00:00,1.83,36.4,0.7555555555555555,23.89,asia/jakarta,s2014,0.9833333333333325,0.0,0.0,42.11,0.35,none,31.49,0.62,25.37,84.2,63.42,-6.921524,107.607873,2026,2,12,3,3
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-12 06:00:00,0.0,57.0,1.3972222222222224,22.9,asia/jakarta,s2014,0.9416666666666664,0.0,0.0,39.54,0.35,none,27.84,0.38,24.71,84.5,58.35,-6.921524,107.607873,2026,2,12,6,3
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-12 09:00:00,1.67,54.1,1.5944444444444446,28.2,asia/jakarta,s2014,0.9083333333333323,0.6988848671694358,0.0,43.64,0.35,none,21.79,0.5,29.11,81.7,45.26,-6.921524,107.607873,2026,2,12,9,3
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-12 12:00:00,0.0,37.8,1.4555555555555555,29.75,asia/jakarta,s2014,0.7583333333333329,0.9956292256509819,3.64,42.79,0.334,none,7.14,0.38,31.57,69.9,34.95,-6.921524,107.607873,2026,2,12,12,3
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-12 15:00:00,0.0,49.2,1.325,27.58,asia/jakarta,s2014,0.5916666666666659,0.6794797998029249,0.0,42.62,0.35,none,21.86,0.57,28.87,81.4,51.65,-6.921524,107.607873,2026,2,12,15,3
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-12 18:00:00,1.43,48.2,1.6583333333333332,21.27,asia/jakarta,s2014,0.9083333333333323,0.02135630591517966,0.0,40.5,0.35,none,33.7,0.51,22.88,94.7,54.85,-6.921524,107.607873,2026,2,12,18,3
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-12 21:00:00,3.12,49.4,0.9138888888888889,22.98,asia/jakarta,s2014,0.4833333333333325,0.0,0.0,42.52,0.35,none,30.79,0.4,24.89,85.2,66.77,-6.921524,107.607873,2026,2,12,21,3
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-13 00:00:00,0.0,50.7,0.925,23.79,asia/jakarta,s2014,0.8749999999999991,0.0,0.0,41.33,0.35,none,28.0,0.4,24.93,81.8,61.71,-6.921524,107.607873,2026,2,13,0,4
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-13 03:00:00,4.0,54.7,0.9444444444444444,21.57,asia/jakarta,s2014,0.5999999999999996,0.0,0.0,40.49,0.35,none,26.66,0.51,23.46,84.6,58.81,-6.921524,107.607873,2026,2,13,3,4
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-13 06:00:00,6.44,62.4,1.0,21.13,asia/jakarta,s2014,0.22499999999999876,0.0,0.0,42.91,0.35,none,38.2,0.49,22.8,89.7,68.05,-6.921524,107.607873,2026,2,13,6,4
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-13 09:00:00,0.0,28.7,1.6472222222222221,27.91,asia/jakarta,s2014,0.6833333333333327,0.7101044888242812,0.0,42.26,0.35,none,13.83,0.43,29.39,74.4,53.09,-6.921524,107.607873,2026,2,13,9,4
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-13 12:00:00,0.0,30.8,2.25,31.64,asia/jakarta,s2014,0.2916666666666661,0.9921950458053249,3.5,41.67,0.339,none,14.28,0.57,32.29,71.8,36.87,-6.921524,107.607873,2026,2,13,12,4
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-13 15:00:00,0.0,45.8,1.2305555555555554,28.36,asia/jakarta,s2014,0.16666666666666607,0.7125337808173738,0.0,39.81,0.35,none,18.19,0.58,29.5,80.7,44.84,-6.921524,107.607873,2026,2,13,15,4
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-13 18:00:00,4.89,51.0,0.8027777777777778,23.72,asia/jakarta,s2014,0.5583333333333327,0.0034927170021170936,0.0,43.52,0.35,none,36.05,0.52,25.01,88.2,70.57,-6.921524,107.607873,2026,2,13,18,4
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-13 21:00:00,4.83,51.2,1.5305555555555554,24.53,asia/jakarta,s2014,0.20833333333333304,0.014634289115015756,0.0,42.51,0.35,none,28.32,0.48,25.45,82.5,62.08,-6.921524,107.607873,2026,2,13,21,4
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-14 00:00:00,0.0,46.7,1.0555555555555556,21.94,asia/jakarta,s2014,0.14999999999999947,0.0,0.0,40.23,0.35,none,29.99,0.43,23.42,89.0,57.47,-6.921524,107.607873,2026,2,14,0,5
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-14 03:00:00,7.82,54.8,0.7861111111111111,22.67,asia/jakarta,s2014,0.75,0.0,0.0,41.76,0.35,none,30.84,0.5,24.33,84.6,71.03,-6.921524,107.607873,2026,2,14,3,5
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-14 06:00:00,1.37,66.6,1.4805555555555556,21.27,asia/jakarta,s2014,0.22499999999999876,0.0,0.0,42.69,0.35,none,37.33,0.58,22.97,94.5,61.25,-6.921524,107.607873,2026,2,14,6,5
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-14 09:00:00,0.0,28.2,1.6472222222222221,26.79,asia/jakarta,s2014,0.38333333333333286,0.6950799519995317,0.0,41.33,0.35,none,12.11,0.39,28.41,76.1,38.42,-6.921524,107.607873,2026,2,14,9,5
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-14 12:00:00,0.0,39.6,1.6500000000000001,29.62,asia/jakarta,s2014,0.01666666666666572,0.9823120225563176,3.57,40.65,0.341,none,9.23,0.52,31.06,74.2,33.29,-6.921524,107.607873,2026,2,14,12,5
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-14 15:00:00,0.0,44.1,1.5305555555555554,26.73,asia/jakarta,s2014,0.6249999999999991,0.678377350022927,0.0,42.75,0.35,none,14.13,0.62,27.96,74.7,46.68,-6.921524,107.607873,2026,2,14,15,5
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-14 18:00:00,0.82,52.1,0.8444444444444444,23.64,asia/jakarta,s2014,0.09166666666666679,0.0,0.0,41.33,0.35,none,29.19,0.54,24.21,87.4,55.18,-6.921524,107.607873,2026,2,14,18,5
4,1014,2014,3004,basil,ocimum basilicum,2025-12-28,2025-10-13,2,rich well-drained soil,annual,outdoor,80,24.31,flowering,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9215,107.6079,2026-02-14 21:00:00,0.0,54.0,0.8611111111111112,23.43,asia/jakarta,s2014,0.3083333333333327,0.0,0.0,40.45,0.35,none,25.39,0.44,25.34,87.4,48.23,-6.921524,107.607873,2026,2,14,21,5
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-01 00:00:00,5.06,64.0,1.363888888888889,20.94,asia/jakarta,s2015,0.8749999999999991,0.0,0.0,14.87,0.42,none,39.69,3.93,22.78,91.3,69.71,-6.903056,107.605214,2026,1,1,0,3
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-01 03:00:00,0.0,44.9,1.3222222222222222,24.45,asia/jakarta,s2015,0.5999999999999996,0.014448921452892224,0.0,14.87,0.42,none,34.24,3.45,24.99,88.6,61.28,-6.903056,107.605214,2026,1,1,3,3
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-01 06:00:00,3.01,59.6,1.1833333333333333,23.79,asia/jakarta,s2015,0.5583333333333327,0.023073395838008177,0.0,14.87,0.42,none,33.46,4.11,25.43,89.8,56.84,-6.903056,107.605214,2026,1,1,6,3
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-01 09:00:00,0.0,36.1,1.5083333333333333,26.57,asia/jakarta,s2015,0.6416666666666657,0.6700260490346247,1.6,14.87,0.42,none,13.48,4.08,27.9,81.3,39.33,-6.903056,107.605214,2026,1,1,9,3
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-01 12:00:00,0.0,32.2,1.5694444444444444,30.59,asia/jakarta,s2015,0.3416666666666659,0.9720387515975766,1.75,14.8,0.41,none,14.42,4.38,31.84,75.2,39.24,-6.903056,107.605214,2026,1,1,12,3
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-01 15:00:00,6.46,50.6,2.013888888888889,26.65,asia/jakarta,s2015,0.5416666666666661,0.6654699070234832,0.0,14.87,0.42,none,29.47,3.97,28.49,81.6,66.4,-6.903056,107.605214,2026,1,1,15,3
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-01 18:00:00,3.23,50.0,1.6333333333333333,21.95,asia/jakarta,s2015,0.24166666666666625,0.0,0.0,14.87,0.42,none,27.41,3.71,22.87,86.9,55.58,-6.903056,107.605214,2026,1,1,18,3
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-01 21:00:00,2.0,55.2,1.0,21.47,asia/jakarta,s2015,0.14999999999999947,0.022585586200840984,0.0,14.87,0.42,none,35.86,2.97,23.02,91.4,59.27,-6.903056,107.605214,2026,1,1,21,3
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-02 00:00:00,0.0,53.1,0.9944444444444445,23.67,asia/jakarta,s2015,0.25833333333333286,0.0,0.0,15.24,0.42,none,23.27,4.61,25.09,82.3,49.42,-6.903056,107.605214,2026,1,2,0,4
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-02 03:00:00,0.0,46.9,0.8027777777777778,21.87,asia/jakarta,s2015,0.4333333333333327,0.02241973092420414,0.0,15.3,0.42,none,31.44,3.43,23.06,89.2,57.39,-6.903056,107.605214,2026,1,2,3,4
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-02 06:00:00,5.11,43.7,1.5305555555555554,23.0,asia/jakarta,s2015,0.8833333333333329,0.0,0.0,15.3,0.42,none,32.44,3.84,24.35,88.2,63.51,-6.903056,107.605214,2026,1,2,6,4
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-02 09:00:00,0.0,39.8,2.0638888888888887,28.94,asia/jakarta,s2015,0.6083333333333334,0.6846310695714104,0.0,15.25,0.42,none,21.76,4.64,29.44,79.8,50.01,-6.903056,107.605214,2026,1,2,9,4
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-02 12:00:00,0.0,38.6,1.922222222222222,30.1,asia/jakarta,s2015,0.9666666666666659,0.9682728611986459,2.59,15.28,0.411,none,10.52,4.24,31.8,70.1,40.91,-6.903056,107.605214,2026,1,2,12,4
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-02 15:00:00,0.0,32.4,1.6611111111111112,28.55,asia/jakarta,s2015,0.7916666666666661,0.7101825383662279,0.0,15.26,0.42,none,14.93,3.31,29.57,73.3,44.47,-6.903056,107.605214,2026,1,2,15,4
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-02 18:00:00,3.55,57.3,1.3555555555555554,22.26,asia/jakarta,s2015,0.13333333333333286,0.0,0.0,15.28,0.42,none,37.17,4.28,22.95,90.2,69.28,-6.903056,107.605214,2026,1,2,18,4
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-02 21:00:00,0.0,41.9,1.3138888888888889,22.13,asia/jakarta,s2015,1.0,0.024166089425262684,0.0,15.29,0.42,none,25.82,2.85,22.95,87.4,50.83,-6.903056,107.605214,2026,1,2,21,4
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-03 00:00:00,0.0,46.5,1.3527777777777779,21.93,asia/jakarta,s2015,0.6499999999999995,0.020712397194118968,0.0,15.77,0.42,none,28.1,2.98,22.82,90.0,49.85,-6.903056,107.605214,2026,1,3,0,5
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-03 03:00:00,0.0,47.2,0.9749999999999999,24.77,asia/jakarta,s2015,0.9416666666666664,0.0,0.0,15.81,0.42,none,25.95,4.4,25.42,82.6,58.71,-6.903056,107.605214,2026,1,3,3,5
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-03 06:00:00,3.24,47.9,0.8611111111111112,21.91,asia/jakarta,s2015,0.6749999999999989,0.01472209484970585,0.0,15.65,0.42,none,31.93,3.86,23.13,92.8,54.66,-6.903056,107.605214,2026,1,3,6,5
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-03 09:00:00,0.0,54.8,1.6472222222222221,26.56,asia/jakarta,s2015,0.38333333333333286,0.6999092674074869,0.0,15.76,0.42,none,22.53,3.3,28.2,81.5,52.16,-6.903056,107.605214,2026,1,3,9,5
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-03 12:00:00,0.0,35.8,1.6305555555555555,30.37,asia/jakarta,s2015,0.9499999999999993,0.9600971716797236,2.78,15.52,0.398,none,8.38,2.74,31.66,69.8,33.19,-6.903056,107.605214,2026,1,3,12,5
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-03 15:00:00,14.08,57.1,1.786111111111111,26.58,asia/jakarta,s2015,0.8166666666666664,0.6831481282744222,0.0,15.67,0.42,none,30.83,3.66,28.51,82.1,70.06,-6.903056,107.605214,2026,1,3,15,5
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-03 18:00:00,7.42,63.2,1.0611111111111111,22.33,asia/jakarta,s2015,0.8166666666666664,0.0,0.0,15.69,0.42,none,36.2,2.95,22.83,93.4,64.19,-6.903056,107.605214,2026,1,3,18,5
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-03 21:00:00,5.57,48.4,1.3027777777777778,24.31,asia/jakarta,s2015,0.2499999999999991,0.023941696992165775,0.0,15.68,0.42,none,29.96,4.32,25.49,85.6,60.45,-6.903056,107.605214,2026,1,3,21,5
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-04 00:00:00,0.0,51.6,1.4444444444444444,23.63,asia/jakarta,s2015,0.18333333333333268,0.0,0.0,16.16,0.42,none,23.04,4.26,24.13,85.2,50.94,-6.903056,107.605214,2026,1,4,0,6
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-04 03:00:00,0.0,53.5,1.4749999999999999,23.19,asia/jakarta,s2015,0.9333333333333327,0.006936653040517468,0.0,16.28,0.42,none,29.53,3.1,23.83,85.9,55.7,-6.903056,107.605214,2026,1,4,3,6
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-04 06:00:00,0.0,53.5,1.0777777777777777,23.83,asia/jakarta,s2015,0.6333333333333329,0.02000995131659821,0.0,16.0,0.42,none,22.56,3.45,24.88,85.4,51.9,-6.903056,107.605214,2026,1,4,6,6
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-04 09:00:00,0.0,41.7,1.2,26.5,asia/jakarta,s2015,0.6416666666666657,0.6888457448365349,0.0,16.19,0.42,none,19.07,3.1,28.38,78.0,51.72,-6.903056,107.605214,2026,1,4,9,6
1,1015,2015,3000,tomato,solanum lycopersicum,2026-01-01,2025-12-03,2,well-drained loam,annual,outdoor,29,11.93,vegetative,seed propagation,"aphid, whitefly, leaf spot",full sun,True,-6.9031,107.6052,2026-01-04 12:00:00,0.0,43.1,2.280555555555556,29.81,asia/jakarta,s2015,0.9416666666666664,0.9513458667889443,2.41,16.17,0.416,none,17.51,3.75,30.47,78.7,41.83,-6.903056,107.605214,2026,1,4,12,6
