temperature,humidity,soil_moisture,heat_index,water_stress,dryness_index,evaporation_risk
21,83.0,11,29.3,1.75,12.7,49.333333333333336
20,84.0,12,28.4,1.5384615384615383,11.6,48.0
19,85.0,13,27.5,1.3571428571428572,10.5,46.66666666666666
18,86.0,14,26.6,1.2,9.4,45.333333333333336
17,87.0,15,25.700000000000003,1.0625,8.3,44.0
16,88.0,16,24.8,0.9411764705882352,7.199999999999999,42.66666666666666
15,89.0,17,23.9,0.8333333333333334,6.1,41.333333333333336
14,90.0,18,23.0,0.7368421052631579,5.0,40.0
13,91.0,19,22.1,0.65,3.9,38.66666666666666
24,80.0,20,32.0,1.1428571428571428,16.0,49.333333333333336
23,81.0,21,31.1,1.0454545454545454,14.9,48.0
22,82.0,22,30.200000000000003,0.9565217391304348,13.8,46.66666666666666
21,83.0,23,29.3,0.875,12.7,45.333333333333336
20,84.0,24,28.4,0.8,11.6,44.0
19,85.0,25,27.5,0.7307692307692307,10.5,42.66666666666666
18,86.0,26,26.6,0.6666666666666666,9.4,41.333333333333336
17,87.0,27,25.700000000000003,0.6071428571428571,8.3,40.0
16,88.0,28,24.8,0.5517241379310345,7.199999999999999,38.66666666666666
15,89.0,29,23.9,0.5,6.1,37.333333333333336
14,90.0,30,23.0,0.4516129032258064,5.0,36.0
24,80.0,31,32.0,0.75,16.0,45.66666666666666
23,81.0,32,31.1,0.696969696969697,14.9,44.333333333333336
22,82.0,33,30.200000000000003,0.6470588235294118,13.8,43.0
21,83.0,34,29.3,0.6,12.7,41.66666666666666
20,84.0,35,28.4,0.5555555555555556,11.6,40.333333333333336
19,85.0,36,27.5,0.5135135135135135,10.5,39.0
18,86.0,37,26.6,0.4736842105263157,9.4,37.66666666666666
17,87.0,38,25.700000000000003,0.4358974358974359,8.3,36.333333333333336
16,88.0,39,24.8,0.4,7.199999999999999,35.0
15,89.0,40,23.9,0.3658536585365853,6.1,33.666666666666664
24,80.0,41,32.0,0.5714285714285714,16.0,42.333333333333336
23,81.0,42,31.1,0.5348837209302325,14.9,41.0
22,82.0,43,30.200000000000003,0.5,13.8,39.66666666666666
21,83.0,44,29.3,0.4666666666666667,12.7,38.333333333333336
20,84.0,45,28.4,0.4347826086956521,11.6,37.0
19,85.0,46,27.5,0.4042553191489361,10.5,35.666666666666664
18,86.0,47,26.6,0.375,9.4,34.333333333333336
17,87.0,48,25.700000000000003,0.3469387755102041,8.3,33.0
16,88.0,49,24.8,0.32,7.199999999999999,31.666666666666668
15,89.0,1,23.9,7.5,6.1,46.66666666666666
14,90.0,2,23.0,4.666666666666667,5.0,45.333333333333336
13,91.0,3,22.1,3.25,3.9,44.0
24,80.0,4,32.0,4.8,16.0,54.66666666666666
23,81.0,5,31.1,3.8333333333333335,14.9,53.333333333333336
22,82.0,6,30.200000000000003,3.142857142857143,13.8,52.0
21,83.0,7,29.3,2.625,12.7,50.66666666666666
20,84.0,8,28.4,2.2222222222222223,11.6,49.333333333333336
19,85.0,9,27.5,1.9,10.5,48.0
18,86.0,10,26.6,1.6363636363636365,9.4,46.66666666666666
17,87.0,11,25.700000000000003,1.4166666666666667,8.3,45.333333333333336
16,88.0,12,24.8,1.2307692307692308,7.199999999999999,44.0
15,89.0,13,23.9,1.0714285714285714,6.1,42.66666666666666
14,90.0,14,23.0,0.9333333333333332,5.0,41.333333333333336
13,91.0,15,22.1,0.8125,3.9,40.0
24,80.0,16,32.0,1.411764705882353,16.0,50.66666666666666
23,81.0,17,31.1,1.2777777777777777,14.9,49.333333333333336
22,82.0,18,30.200000000000003,1.1578947368421053,13.8,48.0
21,83.0,19,29.3,1.05,12.7,46.66666666666666
20,84.0,20,28.4,0.9523809523809524,11.6,45.333333333333336
19,85.0,21,27.5,0.8636363636363636,10.5,44.0
18,86.0,22,26.6,0.782608695652174,9.4,42.66666666666666
17,87.0,23,25.700000000000003,0.7083333333333334,8.3,41.333333333333336
16,88.0,24,24.8,0.64,7.199999999999999,40.0
15,89.0,25,23.9,0.5769230769230769,6.1,38.66666666666666
14,90.0,26,23.0,0.5185185185185185,5.0,37.333333333333336
13,91.0,27,22.1,0.4642857142857143,3.9,36.0
24,80.0,28,32.0,0.8275862068965517,16.0,46.66666666666666
23,81.0,29,31.1,0.7666666666666667,14.9,45.333333333333336
22,82.0,30,30.200000000000003,0.7096774193548387,13.8,44.0
21,83.0,31,29.3,0.65625,12.7,42.66666666666666
20,84.0,32,28.4,0.6060606060606061,11.6,41.333333333333336
19,85.0,33,27.5,0.5588235294117647,10.5,40.0
18,86.0,34,26.6,0.5142857142857142,9.4,38.66666666666666
17,87.0,35,25.700000000000003,0.4722222222222222,8.3,37.333333333333336
16,88.0,36,24.8,0.4324324324324324,7.199999999999999,36.0
15,89.0,37,23.9,0.3947368421052631,6.1,34.666666666666664
14,90.0,38,23.0,0.358974358974359,5.0,33.333333333333336
13,91.0,39,22.1,0.325,3.9,32.0
24,80.0,40,32.0,0.5853658536585366,16.0,42.66666666666666
24,80.0,41,32.0,0.5714285714285714,16.0,42.333333333333336
23,81.0,42,31.1,0.5348837209302325,14.9,41.0
22,82.0,43,30.200000000000003,0.5,13.8,39.66666666666666
21,83.0,44,29.3,0.4666666666666667,12.7,38.333333333333336
20,84.0,45,28.4,0.4347826086956521,11.6,37.0
19,85.0,46,27.5,0.4042553191489361,10.5,35.666666666666664
18,86.0,47,26.6,0.375,9.4,34.333333333333336
17,87.0,48,25.700000000000003,0.3469387755102041,8.3,33.0
16,88.0,49,24.8,0.32,7.199999999999999,31.666666666666668
15,89.0,50,23.9,0.2941176470588235,6.1,30.33333333333333
14,90.0,51,23.0,0.2692307692307692,5.0,29.0
13,91.0,52,22.1,0.2452830188679245,3.9,27.666666666666668
24,80.0,53,32.0,0.4444444444444444,16.0,38.333333333333336
23,81.0,54,31.1,0.4181818181818181,14.9,37.0
22,82.0,55,30.200000000000003,0.3928571428571428,13.8,35.666666666666664
21,83.0,56,29.3,0.3684210526315789,12.7,34.333333333333336
20,84.0,57,28.4,0.3448275862068966,11.6,33.0
19,85.0,58,27.5,0.3220338983050847,10.5,31.666666666666668
18,86.0,59,26.6,0.3,9.4,30.33333333333333
17,87.0,60,25.700000000000003,0.2786885245901639,8.3,29.0
16,88.0,61,24.8,0.2580645161290322,7.199999999999999,27.666666666666668
15,89.0,62,23.9,0.238095238095238,6.1,26.33333333333333
14,90.0,63,23.0,0.21875,5.0,25.0
13,91.0,64,22.1,0.2,3.9,23.666666666666668
24,80.0,65,32.0,0.3636363636363636,16.0,34.333333333333336
23,81.0,66,31.1,0.3432835820895522,14.9,33.0
22,82.0,67,30.200000000000003,0.3235294117647059,13.8,31.666666666666668
21,83.0,68,29.3,0.3043478260869565,12.7,30.33333333333333
20,84.0,69,28.4,0.2857142857142857,11.6,29.0
19,85.0,70,27.5,0.2676056338028169,10.5,27.666666666666668
18,86.0,71,26.6,0.25,9.4,26.33333333333333
17,87.0,72,25.700000000000003,0.2328767123287671,8.3,25.0
16,88.0,73,24.8,0.2162162162162162,7.199999999999999,23.666666666666668
15,89.0,74,23.9,0.2,6.1,22.33333333333333
14,90.0,75,23.0,0.1842105263157894,5.0,21.0
13,91.0,76,22.1,0.1688311688311688,3.9,19.666666666666668
24,80.0,77,32.0,0.3076923076923077,16.0,30.33333333333333
23,81.0,78,31.1,0.2911392405063291,14.9,29.0
22,82.0,79,30.200000000000003,0.275,13.8,27.666666666666668
21,83.0,1,29.3,10.5,12.7,52.66666666666666
20,84.0,2,28.4,6.666666666666667,11.6,51.333333333333336
19,85.0,3,27.5,4.75,10.5,50.0
18,86.0,4,26.6,3.6,9.4,48.66666666666666
17,87.0,5,25.700000000000003,2.833333333333333,8.3,47.333333333333336
16,88.0,6,24.8,2.2857142857142856,7.199999999999999,46.0
15,89.0,7,23.9,1.875,6.1,44.66666666666666
14,90.0,8,23.0,1.5555555555555556,5.0,43.333333333333336
13,91.0,9,22.1,1.3,3.9,42.0
24,80.0,10,32.0,2.1818181818181817,16.0,52.66666666666666
23,81.0,11,31.1,1.9166666666666667,14.9,51.333333333333336
22,82.0,12,30.200000000000003,1.6923076923076923,13.8,50.0
21,83.0,13,29.3,1.5,12.7,48.66666666666666
20,84.0,14,28.4,1.3333333333333333,11.6,47.333333333333336
19,85.0,15,27.5,1.1875,10.5,46.0
18,86.0,16,26.6,1.0588235294117647,9.4,44.66666666666666
17,87.0,17,25.700000000000003,0.9444444444444444,8.3,43.333333333333336
16,88.0,18,24.8,0.8421052631578947,7.199999999999999,42.0
15,89.0,19,23.9,0.75,6.1,40.66666666666666
14,90.0,20,23.0,0.6666666666666666,5.0,39.333333333333336
13,91.0,21,22.1,0.5909090909090909,3.9,38.0
24,80.0,22,32.0,1.0434782608695652,16.0,48.66666666666666
23,81.0,23,31.1,0.9583333333333334,14.9,47.333333333333336
22,82.0,24,30.200000000000003,0.88,13.8,46.0
21,83.0,25,29.3,0.8076923076923077,12.7,44.66666666666666
20,84.0,26,28.4,0.7407407407407407,11.6,43.333333333333336
19,85.0,27,27.5,0.6785714285714286,10.5,42.0
18,86.0,28,26.6,0.6206896551724138,9.4,40.66666666666666
17,87.0,29,25.700000000000003,0.5666666666666667,8.3,39.333333333333336
16,88.0,30,24.8,0.5161290322580645,7.199999999999999,38.0
15,89.0,31,23.9,0.46875,6.1,36.66666666666666
14,90.0,32,23.0,0.4242424242424242,5.0,35.333333333333336
13,91.0,33,22.1,0.3823529411764705,3.9,34.0
24,80.0,34,32.0,0.6857142857142857,16.0,44.66666666666666
23,81.0,35,31.1,0.6388888888888888,14.9,43.333333333333336
22,82.0,36,30.200000000000003,0.5945945945945946,13.8,42.0
21,83.0,37,29.3,0.5526315789473685,12.7,40.66666666666666
20,84.0,38,28.4,0.5128205128205128,11.6,39.333333333333336
19,85.0,39,27.5,0.475,10.5,38.0
18,86.0,40,26.6,0.4390243902439024,9.4,36.66666666666666
24,80.0,41,32.0,0.5714285714285714,16.0,42.333333333333336
23,81.0,42,31.1,0.5348837209302325,14.9,41.0
22,82.0,43,30.200000000000003,0.5,13.8,39.66666666666666
21,83.0,44,29.3,0.4666666666666667,12.7,38.333333333333336
20,84.0,45,28.4,0.4347826086956521,11.6,37.0
19,85.0,46,27.5,0.4042553191489361,10.5,35.666666666666664
18,86.0,47,26.6,0.375,9.4,34.333333333333336
17,87.0,48,25.700000000000003,0.3469387755102041,8.3,33.0
16,88.0,49,24.8,0.32,7.199999999999999,31.666666666666668
15,89.0,50,23.9,0.2941176470588235,6.1,30.33333333333333
14,90.0,51,23.0,0.2692307692307692,5.0,29.0
13,91.0,52,22.1,0.2452830188679245,3.9,27.666666666666668
24,80.0,53,32.0,0.4444444444444444,16.0,38.333333333333336
23,81.0,54,31.1,0.4181818181818181,14.9,37.0
22,82.0,55,30.200000000000003,0.3928571428571428,13.8,35.666666666666664
21,83.0,56,29.3,0.3684210526315789,12.7,34.333333333333336
20,84.0,57,28.4,0.3448275862068966,11.6,33.0
19,85.0,58,27.5,0.3220338983050847,10.5,31.666666666666668
18,86.0,59,26.6,0.3,9.4,30.33333333333333
17,87.0,60,25.700000000000003,0.2786885245901639,8.3,29.0
16,88.0,61,24.8,0.2580645161290322,7.199999999999999,27.666666666666668
15,89.0,62,23.9,0.238095238095238,6.1,26.33333333333333
14,90.0,63,23.0,0.21875,5.0,25.0
13,91.0,64,22.1,0.2,3.9,23.666666666666668
24,80.0,65,32.0,0.3636363636363636,16.0,34.333333333333336
23,81.0,66,31.1,0.3432835820895522,14.9,33.0
22,82.0,67,30.200000000000003,0.3235294117647059,13.8,31.666666666666668
21,83.0,68,29.3,0.3043478260869565,12.7,30.33333333333333
20,84.0,69,28.4,0.2857142857142857,11.6,29.0
19,85.0,1,27.5,9.5,10.5,50.66666666666666
18,86.0,2,26.6,6.0,9.4,49.333333333333336
17,87.0,3,25.700000000000003,4.25,8.3,48.0
16,88.0,4,24.8,3.2,7.199999999999999,46.66666666666666
15,89.0,5,23.9,2.5,6.1,45.333333333333336
14,90.0,6,23.0,2.0,5.0,44.0
13,91.0,7,22.1,1.625,3.9,42.66666666666666
24,80.0,8,32.0,2.6666666666666665,16.0,53.333333333333336
23,81.0,9,31.1,2.3,14.9,52.0
22,82.0,10,30.200000000000003,2.0,13.8,50.66666666666666
21,83.0,11,29.3,1.75,12.7,49.333333333333336
20,84.0,12,28.4,1.5384615384615383,11.6,48.0
19,85.0,13,27.5,1.3571428571428572,10.5,46.66666666666666
18,86.0,14,26.6,1.2,9.4,45.333333333333336
17,87.0,15,25.700000000000003,1.0625,8.3,44.0
16,88.0,16,24.8,0.9411764705882352,7.199999999999999,42.66666666666666
15,89.0,17,23.9,0.8333333333333334,6.1,41.333333333333336
14,90.0,18,23.0,0.7368421052631579,5.0,40.0
13,91.0,19,22.1,0.65,3.9,38.66666666666666
24,80.0,20,32.0,1.1428571428571428,16.0,49.333333333333336
23,81.0,21,31.1,1.0454545454545454,14.9,48.0
22,82.0,22,30.200000000000003,0.9565217391304348,13.8,46.66666666666666
21,83.0,23,29.3,0.875,12.7,45.333333333333336
20,84.0,24,28.4,0.8,11.6,44.0
19,85.0,25,27.5,0.7307692307692307,10.5,42.66666666666666
18,86.0,26,26.6,0.6666666666666666,9.4,41.333333333333336
17,87.0,27,25.700000000000003,0.6071428571428571,8.3,40.0
16,88.0,28,24.8,0.5517241379310345,7.199999999999999,38.66666666666666
15,89.0,29,23.9,0.5,6.1,37.333333333333336
14,90.0,30,23.0,0.4516129032258064,5.0,36.0
13,91.0,31,22.1,0.40625,3.9,34.666666666666664
24,80.0,32,32.0,0.7272727272727273,16.0,45.333333333333336
23,81.0,33,31.1,0.6764705882352942,14.9,44.0
22,82.0,34,30.200000000000003,0.6285714285714286,13.8,42.66666666666666
21,83.0,35,29.3,0.5833333333333334,12.7,41.333333333333336
20,84.0,36,28.4,0.5405405405405406,11.6,40.0
19,85.0,37,27.5,0.5,10.5,38.66666666666666
18,86.0,38,26.6,0.4615384615384615,9.4,37.333333333333336
17,87.0,39,25.700000000000003,0.425,8.3,36.0
16,88.0,40,24.8,0.3902439024390244,7.199999999999999,34.666666666666664
24,80.0,41,32.0,0.5714285714285714,16.0,42.333333333333336
23,81.0,42,31.1,0.5348837209302325,14.9,41.0
22,82.0,43,30.200000000000003,0.5,13.8,39.66666666666666
21,83.0,44,29.3,0.4666666666666667,12.7,38.333333333333336
20,84.0,45,28.4,0.4347826086956521,11.6,37.0
19,85.0,46,27.5,0.4042553191489361,10.5,35.666666666666664
18,86.0,47,26.6,0.375,9.4,34.333333333333336
17,87.0,48,25.700000000000003,0.3469387755102041,8.3,33.0
16,88.0,49,24.8,0.32,7.199999999999999,31.666666666666668
15,89.0,50,23.9,0.2941176470588235,6.1,30.33333333333333
14,90.0,51,23.0,0.2692307692307692,5.0,29.0
13,91.0,52,22.1,0.2452830188679245,3.9,27.666666666666668
24,80.0,53,32.0,0.4444444444444444,16.0,38.333333333333336
23,81.0,54,31.1,0.4181818181818181,14.9,37.0
22,82.0,55,30.200000000000003,0.3928571428571428,13.8,35.666666666666664
21,83.0,56,29.3,0.3684210526315789,12.7,34.333333333333336
20,84.0,57,28.4,0.3448275862068966,11.6,33.0
19,85.0,58,27.5,0.3220338983050847,10.5,31.666666666666668
18,86.0,59,26.6,0.3,9.4,30.33333333333333
17,87.0,1,25.700000000000003,8.5,8.3,48.66666666666666
16,88.0,2,24.8,5.333333333333333,7.199999999999999,47.333333333333336
15,89.0,3,23.9,3.75,6.1,46.0
14,90.0,4,23.0,2.8,5.0,44.66666666666666
13,91.0,5,22.1,2.1666666666666665,3.9,43.333333333333336
24,80.0,6,32.0,3.4285714285714284,16.0,54.0
23,81.0,7,31.1,2.875,14.9,52.66666666666666
22,82.0,8,30.200000000000003,2.4444444444444446,13.8,51.333333333333336
21,83.0,9,29.3,2.1,12.7,50.0
20,84.0,10,28.4,1.818181818181818,11.6,48.66666666666666
19,85.0,11,27.5,1.5833333333333333,10.5,47.333333333333336
18,86.0,12,26.6,1.3846153846153846,9.4,46.0
17,87.0,13,25.700000000000003,1.2142857142857142,8.3,44.66666666666666
16,88.0,14,24.8,1.0666666666666669,7.199999999999999,43.333333333333336
15,89.0,15,23.9,0.9375,6.1,42.0
14,90.0,16,23.0,0.8235294117647058,5.0,40.66666666666666
13,91.0,17,22.1,0.7222222222222222,3.9,39.333333333333336
24,80.0,18,32.0,1.263157894736842,16.0,50.0
23,81.0,19,31.1,1.15,14.9,48.66666666666666
22,82.0,20,30.200000000000003,1.0476190476190477,13.8,47.333333333333336
21,83.0,21,29.3,0.9545454545454546,12.7,46.0
20,84.0,22,28.4,0.8695652173913043,11.6,44.66666666666666
19,85.0,23,27.5,0.7916666666666666,10.5,43.333333333333336
18,86.0,24,26.6,0.72,9.4,42.0
17,87.0,25,25.700000000000003,0.6538461538461539,8.3,40.66666666666666
16,88.0,26,24.8,0.5925925925925926,7.199999999999999,39.333333333333336
15,89.0,27,23.9,0.5357142857142857,6.1,38.0
14,90.0,28,23.0,0.4827586206896552,5.0,36.66666666666666
13,91.0,29,22.1,0.4333333333333333,3.9,35.333333333333336
24,80.0,30,32.0,0.7741935483870968,16.0,46.0
23,81.0,31,31.1,0.71875,14.9,44.66666666666666
22,82.0,32,30.200000000000003,0.6666666666666666,13.8,43.333333333333336
21,83.0,33,29.3,0.6176470588235294,12.7,42.0
20,84.0,34,28.4,0.5714285714285714,11.6,40.66666666666666
19,85.0,35,27.5,0.5277777777777778,10.5,39.333333333333336
18,86.0,36,26.6,0.4864864864864865,9.4,38.0
17,87.0,37,25.700000000000003,0.4473684210526316,8.3,36.66666666666666
16,88.0,38,24.8,0.4102564102564102,7.199999999999999,35.333333333333336
15,89.0,39,23.9,0.375,6.1,34.0
14,90.0,40,23.0,0.3414634146341463,5.0,32.666666666666664
24,80.0,41,32.0,0.5714285714285714,16.0,42.333333333333336
23,81.0,42,31.1,0.5348837209302325,14.9,41.0
22,82.0,43,30.200000000000003,0.5,13.8,39.66666666666666
21,83.0,44,29.3,0.4666666666666667,12.7,38.333333333333336
20,84.0,45,28.4,0.4347826086956521,11.6,37.0
19,85.0,46,27.5,0.4042553191489361,10.5,35.666666666666664
18,86.0,47,26.6,0.375,9.4,34.333333333333336
17,87.0,48,25.700000000000003,0.3469387755102041,8.3,33.0
16,88.0,49,24.8,0.32,7.199999999999999,31.666666666666668
15,89.0,50,23.9,0.2941176470588235,6.1,30.33333333333333
14,90.0,51,23.0,0.2692307692307692,5.0,29.0
13,91.0,52,22.1,0.2452830188679245,3.9,27.666666666666668
24,80.0,53,32.0,0.4444444444444444,16.0,38.333333333333336
23,81.0,54,31.1,0.4181818181818181,14.9,37.0
22,82.0,55,30.200000000000003,0.3928571428571428,13.8,35.666666666666664
21,83.0,56,29.3,0.3684210526315789,12.7,34.333333333333336
20,84.0,57,28.4,0.3448275862068966,11.6,33.0
19,85.0,58,27.5,0.3220338983050847,10.5,31.666666666666668
18,86.0,59,26.6,0.3,9.4,30.33333333333333
17,87.0,60,25.700000000000003,0.2786885245901639,8.3,29.0
16,88.0,61,24.8,0.2580645161290322,7.199999999999999,27.666666666666668
15,89.0,62,23.9,0.238095238095238,6.1,26.33333333333333
14,90.0,63,23.0,0.21875,5.0,25.0
13,91.0,64,22.1,0.2,3.9,23.666666666666668
24,80.0,65,32.0,0.3636363636363636,16.0,34.333333333333336
23,81.0,66,31.1,0.3432835820895522,14.9,33.0
22,82.0,67,30.200000000000003,0.3235294117647059,13.8,31.666666666666668
21,83.0,68,29.3,0.3043478260869565,12.7,30.33333333333333
20,84.0,69,28.4,0.2857142857142857,11.6,29.0
19,85.0,1,27.5,9.5,10.5,50.66666666666666
18,86.0,2,26.6,6.0,9.4,49.333333333333336
17,87.0,3,25.700000000000003,4.25,8.3,48.0
16,88.0,4,24.8,3.2,7.199999999999999,46.66666666666666
15,89.0,5,23.9,2.5,6.1,45.333333333333336
14,90.0,6,23.0,2.0,5.0,44.0
13,91.0,7,22.1,1.625,3.9,42.66666666666666
24,80.0,8,32.0,2.6666666666666665,16.0,53.333333333333336
23,81.0,9,31.1,2.3,14.9,52.0
22,82.0,10,30.200000000000003,2.0,13.8,50.66666666666666
21,83.0,11,29.3,1.75,12.7,49.333333333333336
20,84.0,12,28.4,1.5384615384615383,11.6,48.0
19,85.0,13,27.5,1.3571428571428572,10.5,46.66666666666666
18,86.0,14,26.6,1.2,9.4,45.333333333333336
17,87.0,15,25.700000000000003,1.0625,8.3,44.0
16,88.0,16,24.8,0.9411764705882352,7.199999999999999,42.66666666666666
15,89.0,17,23.9,0.8333333333333334,6.1,41.333333333333336
14,90.0,18,23.0,0.7368421052631579,5.0,40.0
13,91.0,19,22.1,0.65,3.9,38.66666666666666
24,80.0,20,32.0,1.1428571428571428,16.0,49.333333333333336
23,81.0,21,31.1,1.0454545454545454,14.9,48.0
22,82.0,22,30.200000000000003,0.9565217391304348,13.8,46.66666666666666
21,83.0,23,29.3,0.875,12.7,45.333333333333336
20,84.0,24,28.4,0.8,11.6,44.0
19,85.0,25,27.5,0.7307692307692307,10.5,42.66666666666666
18,86.0,26,26.6,0.6666666666666666,9.4,41.333333333333336
17,87.0,27,25.700000000000003,0.6071428571428571,8.3,40.0
16,88.0,28,24.8,0.5517241379310345,7.199999999999999,38.66666666666666
15,89.0,29,23.9,0.5,6.1,37.333333333333336
14,90.0,30,23.0,0.4516129032258064,5.0,36.0
24,80.0,31,32.0,0.75,16.0,45.66666666666666
23,81.0,32,31.1,0.696969696969697,14.9,44.333333333333336
22,82.0,33,30.200000000000003,0.6470588235294118,13.8,43.0
21,83.0,34,29.3,0.6,12.7,41.66666666666666
20,84.0,35,28.4,0.5555555555555556,11.6,40.333333333333336
19,85.0,36,27.5,0.5135135135135135,10.5,39.0
18,86.0,37,26.6,0.4736842105263157,9.4,37.66666666666666
17,87.0,38,25.700000000000003,0.4358974358974359,8.3,36.333333333333336
16,88.0,39,24.8,0.4,7.199999999999999,35.0
15,89.0,40,23.9,0.3658536585365853,6.1,33.666666666666664
24,80.0,41,32.0,0.5714285714285714,16.0,42.333333333333336
23,81.0,42,31.1,0.5348837209302325,14.9,41.0
22,82.0,43,30.200000000000003,0.5,13.8,39.66666666666666
21,83.0,44,29.3,0.4666666666666667,12.7,38.333333333333336
20,84.0,45,28.4,0.4347826086956521,11.6,37.0
19,85.0,46,27.5,0.4042553191489361,10.5,35.666666666666664
18,86.0,47,26.6,0.375,9.4,34.333333333333336
17,87.0,48,25.700000000000003,0.3469387755102041,8.3,33.0
16,88.0,49,24.8,0.32,7.199999999999999,31.666666666666668
15,89.0,50,23.9,0.2941176470588235,6.1,30.33333333333333
14,90.0,51,23.0,0.2692307692307692,5.0,29.0
13,91.0,52,22.1,0.2452830188679245,3.9,27.666666666666668
24,80.0,53,32.0,0.4444444444444444,16.0,38.333333333333336
23,81.0,54,31.1,0.4181818181818181,14.9,37.0
22,82.0,55,30.200000000000003,0.3928571428571428,13.8,35.666666666666664
21,83.0,56,29.3,0.3684210526315789,12.7,34.333333333333336
20,84.0,57,28.4,0.3448275862068966,11.6,33.0
19,85.0,58,27.5,0.3220338983050847,10.5,31.666666666666668
18,86.0,59,26.6,0.3,9.4,30.33333333333333
17,87.0,1,25.700000000000003,8.5,8.3,48.66666666666666
16,88.0,2,24.8,5.333333333333333,7.199999999999999,47.333333333333336
15,89.0,3,23.9,3.75,6.1,46.0
14,90.0,4,23.0,2.8,5.0,44.66666666666666
13,91.0,5,22.1,2.1666666666666665,3.9,43.333333333333336
24,80.0,6,32.0,3.4285714285714284,16.0,54.0
23,81.0,7,31.1,2.875,14.9,52.66666666666666
22,82.0,8,30.200000000000003,2.4444444444444446,13.8,51.333333333333336
21,83.0,9,29.3,2.1,12.7,50.0
20,84.0,10,28.4,1.818181818181818,11.6,48.66666666666666
19,85.0,11,27.5,1.5833333333333333,10.5,47.333333333333336
18,86.0,12,26.6,1.3846153846153846,9.4,46.0
17,87.0,13,25.700000000000003,1.2142857142857142,8.3,44.66666666666666
16,88.0,14,24.8,1.0666666666666669,7.199999999999999,43.333333333333336
15,89.0,15,23.9,0.9375,6.1,42.0
14,90.0,16,23.0,0.8235294117647058,5.0,40.66666666666666
13,91.0,17,22.1,0.7222222222222222,3.9,39.333333333333336
24,80.0,18,32.0,1.263157894736842,16.0,50.0
23,81.0,19,31.1,1.15,14.9,48.66666666666666
22,82.0,20,30.200000000000003,1.0476190476190477,13.8,47.333333333333336
21,83.0,21,29.3,0.9545454545454546,12.7,46.0
20,84.0,22,28.4,0.8695652173913043,11.6,44.66666666666666
19,85.0,23,27.5,0.7916666666666666,10.5,43.333333333333336
18,86.0,24,26.6,0.72,9.4,42.0
17,87.0,25,25.700000000000003,0.6538461538461539,8.3,40.66666666666666
16,88.0,26,24.8,0.5925925925925926,7.199999999999999,39.333333333333336
15,89.0,27,23.9,0.5357142857142857,6.1,38.0
14,90.0,28,23.0,0.4827586206896552,5.0,36.66666666666666
13,91.0,29,22.1,0.4333333333333333,3.9,35.333333333333336
24,80.0,30,32.0,0.7741935483870968,16.0,46.0
24,80.0,31,32.0,0.75,16.0,45.66666666666666
23,81.0,32,31.1,0.696969696969697,14.9,44.333333333333336
22,82.0,33,30.200000000000003,0.6470588235294118,13.8,43.0
21,83.0,34,29.3,0.6,12.7,41.66666666666666
20,84.0,35,28.4,0.5555555555555556,11.6,40.333333333333336
19,85.0,36,27.5,0.5135135135135135,10.5,39.0
18,86.0,37,26.6,0.4736842105263157,9.4,37.66666666666666
17,87.0,38,25.700000000000003,0.4358974358974359,8.3,36.333333333333336
16,88.0,39,24.8,0.4,7.199999999999999,35.0
15,89.0,40,23.9,0.3658536585365853,6.1,33.666666666666664
14,90.0,41,23.0,0.3333333333333333,5.0,32.333333333333336
13,91.0,42,22.1,0.3023255813953488,3.9,31.0
24,80.0,43,32.0,0.5454545454545454,16.0,41.66666666666666
23,81.0,44,31.1,0.5111111111111111,14.9,40.333333333333336
22,82.0,45,30.200000000000003,0.4782608695652174,13.8,39.0
21,83.0,46,29.3,0.4468085106382978,12.7,37.66666666666666
20,84.0,47,28.4,0.4166666666666667,11.6,36.333333333333336
19,85.0,48,27.5,0.3877551020408163,10.5,35.0
18,86.0,49,26.6,0.36,9.4,33.666666666666664
17,87.0,50,25.700000000000003,0.3333333333333333,8.3,32.333333333333336
16,88.0,51,24.8,0.3076923076923077,7.199999999999999,31.0
15,89.0,52,23.9,0.2830188679245283,6.1,29.666666666666668
14,90.0,53,23.0,0.2592592592592592,5.0,28.33333333333333
13,91.0,54,22.1,0.2363636363636363,3.9,27.0
24,80.0,55,32.0,0.4285714285714285,16.0,37.66666666666666
23,81.0,56,31.1,0.4035087719298245,14.9,36.333333333333336
22,82.0,57,30.200000000000003,0.3793103448275862,13.8,35.0
21,83.0,58,29.3,0.3559322033898305,12.7,33.666666666666664
20,84.0,59,28.4,0.3333333333333333,11.6,32.333333333333336
19,85.0,60,27.5,0.3114754098360656,10.5,31.0
18,86.0,61,26.6,0.2903225806451613,9.4,29.666666666666668
17,87.0,62,25.700000000000003,0.2698412698412698,8.3,28.33333333333333
16,88.0,63,24.8,0.25,7.199999999999999,27.0
15,89.0,64,23.9,0.2307692307692307,6.1,25.666666666666668
14,90.0,65,23.0,0.2121212121212121,5.0,24.33333333333333
13,91.0,66,22.1,0.1940298507462686,3.9,23.0
24,80.0,67,32.0,0.3529411764705882,16.0,33.666666666666664
23,81.0,68,31.1,0.3333333333333333,14.9,32.333333333333336
22,82.0,69,30.200000000000003,0.3142857142857143,13.8,31.0
21,83.0,70,29.3,0.2957746478873239,12.7,29.666666666666668
20,84.0,71,28.4,0.2777777777777778,11.6,28.33333333333333
19,85.0,72,27.5,0.2602739726027397,10.5,27.0
