dataset_source,dataset_origin,plant_name,recommended_soil,growth_stage,temperature,humidity,soil_moisture,country,state,city,hemisphere,is_tropical_country,temperature_f,temperature_range,hot_day,cold_day,optimal_temperature,humidity_level,high_humidity,low_humidity,optimal_humidity,soil_status,dry_soil,wet_soil,optimal_soil,growth_progress,irrigation_score,irrigation_needed,irrigation_priority,watering_needed,water_stress,dryness_index,heat_index,evaporation_risk,good_growing_conditions
cropdata_updated,external,chilli,sandy soil,germination,15,89.0,5,Unknown,Unknown,Unknown,Unknown,0,59.0,-10,0,1,0,High,1,0,0,Dry,1,0,0,-1,111.4,1,High,0,2.5,6.1,23.9,45.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,14,90.0,6,Unknown,Unknown,Unknown,Unknown,0,57.2,-11,0,1,0,High,1,0,0,Dry,1,0,0,-1,109.2,1,High,0,2.0,5.0,23.0,44.0,0
cropdata_updated,external,chilli,sandy soil,germination,13,91.0,7,Unknown,Unknown,Unknown,Unknown,0,55.4,-12,0,1,0,High,1,0,0,Dry,1,0,0,-1,107.0,1,High,0,1.625,3.9000000000000004,22.1,42.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,24,80.0,8,Unknown,Unknown,Unknown,Unknown,0,75.2,-1,0,0,1,High,0,0,0,Dry,1,0,0,-1,119.2,1,High,0,2.6666666666666665,16.0,32.0,53.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,23,81.0,9,Unknown,Unknown,Unknown,Unknown,0,73.4,-2,0,0,1,High,1,0,0,Dry,1,0,0,-1,117.0,1,High,0,2.3,14.9,31.1,52.0,0
cropdata_updated,external,chilli,sandy soil,germination,22,82.0,10,Unknown,Unknown,Unknown,Unknown,0,71.6,-3,0,0,1,High,1,0,0,Dry,1,0,0,-1,114.8,1,High,0,2.0,13.8,30.200000000000003,50.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,21,83.0,11,Unknown,Unknown,Unknown,Unknown,0,69.8,-4,0,0,1,High,1,0,0,Dry,1,0,0,-1,112.6,1,High,0,1.75,12.7,29.3,49.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,20,84.0,12,Unknown,Unknown,Unknown,Unknown,0,68.0,-5,0,0,1,High,1,0,0,Dry,1,0,0,-1,110.4,1,High,0,1.5384615384615385,11.6,28.4,48.0,0
cropdata_updated,external,chilli,sandy soil,germination,19,85.0,13,Unknown,Unknown,Unknown,Unknown,0,66.2,-6,0,0,0,High,1,0,0,Dry,1,0,0,-1,108.2,1,High,0,1.3571428571428572,10.5,27.5,46.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,18,86.0,14,Unknown,Unknown,Unknown,Unknown,0,64.4,-7,0,0,0,High,1,0,0,Dry,1,0,0,-1,106.0,1,High,0,1.2,9.4,26.6,45.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,17,87.0,15,Unknown,Unknown,Unknown,Unknown,0,62.6,-8,0,0,0,High,1,0,0,Dry,1,0,0,-1,103.8,1,High,0,1.0625,8.3,25.700000000000003,44.0,0
cropdata_updated,external,chilli,sandy soil,germination,16,88.0,16,Unknown,Unknown,Unknown,Unknown,0,60.8,-9,0,0,0,High,1,0,0,Dry,1,0,0,-1,101.6,1,High,0,0.9411764705882353,7.199999999999999,24.8,42.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,15,89.0,17,Unknown,Unknown,Unknown,Unknown,0,59.0,-10,0,1,0,High,1,0,0,Dry,1,0,0,-1,99.4,1,High,0,0.8333333333333334,6.1,23.9,41.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,14,90.0,18,Unknown,Unknown,Unknown,Unknown,0,57.2,-11,0,1,0,High,1,0,0,Dry,1,0,0,-1,97.2,1,High,0,0.7368421052631579,5.0,23.0,40.0,0
cropdata_updated,external,chilli,sandy soil,germination,13,91.0,19,Unknown,Unknown,Unknown,Unknown,0,55.4,-12,0,1,0,High,1,0,0,Dry,1,0,0,-1,95.0,1,High,0,0.65,3.9000000000000004,22.1,38.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,24,80.0,20,Unknown,Unknown,Unknown,Unknown,0,75.2,-1,0,0,1,High,0,0,0,Dry,1,0,0,-1,107.2,1,High,0,1.1428571428571428,16.0,32.0,49.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,23,81.0,21,Unknown,Unknown,Unknown,Unknown,0,73.4,-2,0,0,1,High,1,0,0,Dry,1,0,0,-1,105.0,1,High,0,1.0454545454545454,14.9,31.1,48.0,0
cropdata_updated,external,chilli,sandy soil,germination,22,82.0,22,Unknown,Unknown,Unknown,Unknown,0,71.6,-3,0,0,1,High,1,0,0,Dry,1,0,0,-1,102.8,1,High,0,0.9565217391304348,13.8,30.200000000000003,46.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,21,83.0,23,Unknown,Unknown,Unknown,Unknown,0,69.8,-4,0,0,1,High,1,0,0,Dry,1,0,0,-1,100.6,1,High,0,0.875,12.7,29.3,45.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,20,84.0,24,Unknown,Unknown,Unknown,Unknown,0,68.0,-5,0,0,1,High,1,0,0,Dry,1,0,0,-1,98.4,1,High,0,0.8,11.6,28.4,44.0,0
cropdata_updated,external,chilli,sandy soil,germination,19,85.0,25,Unknown,Unknown,Unknown,Unknown,0,66.2,-6,0,0,0,High,1,0,0,Dry,1,0,0,-1,96.2,1,High,0,0.7307692307692307,10.5,27.5,42.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,18,86.0,26,Unknown,Unknown,Unknown,Unknown,0,64.4,-7,0,0,0,High,1,0,0,Dry,1,0,0,-1,94.0,1,High,0,0.6666666666666666,9.4,26.6,41.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,17,87.0,27,Unknown,Unknown,Unknown,Unknown,0,62.6,-8,0,0,0,High,1,0,0,Dry,1,0,0,-1,91.8,1,High,0,0.6071428571428571,8.3,25.700000000000003,40.0,0
cropdata_updated,external,chilli,sandy soil,germination,16,88.0,28,Unknown,Unknown,Unknown,Unknown,0,60.8,-9,0,0,0,High,1,0,0,Dry,1,0,0,-1,89.6,1,High,0,0.5517241379310345,7.199999999999999,24.8,38.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,15,89.0,29,Unknown,Unknown,Unknown,Unknown,0,59.0,-10,0,1,0,High,1,0,0,Dry,1,0,0,-1,87.4,1,High,0,0.5,6.1,23.9,37.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,14,90.0,30,Unknown,Unknown,Unknown,Unknown,0,57.2,-11,0,1,0,High,1,0,0,Optimal,0,0,1,-1,85.2,1,High,0,0.45161290322580644,5.0,23.0,36.0,0
cropdata_updated,external,chilli,sandy soil,germination,24,80.0,31,Unknown,Unknown,Unknown,Unknown,0,75.2,-1,0,0,1,High,0,0,0,Optimal,0,0,1,-1,96.2,1,High,0,0.75,16.0,32.0,45.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,23,81.0,32,Unknown,Unknown,Unknown,Unknown,0,73.4,-2,0,0,1,High,1,0,0,Optimal,0,0,1,-1,94.0,1,High,0,0.696969696969697,14.9,31.1,44.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,22,82.0,33,Unknown,Unknown,Unknown,Unknown,0,71.6,-3,0,0,1,High,1,0,0,Optimal,0,0,1,-1,91.8,1,High,0,0.6470588235294118,13.8,30.200000000000003,43.0,0
cropdata_updated,external,chilli,sandy soil,germination,21,83.0,34,Unknown,Unknown,Unknown,Unknown,0,69.8,-4,0,0,1,High,1,0,0,Optimal,0,0,1,-1,89.6,1,High,0,0.6,12.7,29.3,41.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,20,84.0,35,Unknown,Unknown,Unknown,Unknown,0,68.0,-5,0,0,1,High,1,0,0,Optimal,0,0,1,-1,87.4,1,High,0,0.5555555555555556,11.6,28.4,40.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,19,85.0,36,Unknown,Unknown,Unknown,Unknown,0,66.2,-6,0,0,0,High,1,0,0,Optimal,0,0,1,-1,85.2,1,High,0,0.5135135135135135,10.5,27.5,39.0,0
cropdata_updated,external,chilli,sandy soil,germination,18,86.0,37,Unknown,Unknown,Unknown,Unknown,0,64.4,-7,0,0,0,High,1,0,0,Optimal,0,0,1,-1,83.0,1,High,0,0.47368421052631576,9.4,26.6,37.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,17,87.0,38,Unknown,Unknown,Unknown,Unknown,0,62.6,-8,0,0,0,High,1,0,0,Optimal,0,0,1,-1,80.8,1,High,0,0.4358974358974359,8.3,25.700000000000003,36.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,16,88.0,39,Unknown,Unknown,Unknown,Unknown,0,60.8,-9,0,0,0,High,1,0,0,Optimal,0,0,1,-1,78.6,0,Medium,0,0.4,7.199999999999999,24.8,35.0,0
cropdata_updated,external,chilli,sandy soil,germination,15,89.0,40,Unknown,Unknown,Unknown,Unknown,0,59.0,-10,0,1,0,High,1,0,0,Optimal,0,0,1,-1,76.4,0,Medium,0,0.36585365853658536,6.1,23.9,33.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,14,90.0,41,Unknown,Unknown,Unknown,Unknown,0,57.2,-11,0,1,0,High,1,0,0,Optimal,0,0,1,-1,74.2,0,Medium,0,0.3333333333333333,5.0,23.0,32.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,13,91.0,42,Unknown,Unknown,Unknown,Unknown,0,55.4,-12,0,1,0,High,1,0,0,Optimal,0,0,1,-1,72.0,0,Medium,0,0.3023255813953488,3.9000000000000004,22.1,31.0,0
cropdata_updated,external,chilli,sandy soil,germination,24,80.0,43,Unknown,Unknown,Unknown,Unknown,0,75.2,-1,0,0,1,High,0,0,0,Optimal,0,0,1,-1,84.2,1,High,0,0.5454545454545454,16.0,32.0,41.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,23,81.0,44,Unknown,Unknown,Unknown,Unknown,0,73.4,-2,0,0,1,High,1,0,0,Optimal,0,0,1,-1,82.0,1,High,0,0.5111111111111111,14.9,31.1,40.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,22,82.0,45,Unknown,Unknown,Unknown,Unknown,0,71.6,-3,0,0,1,High,1,0,0,Optimal,0,0,1,-1,79.8,0,Medium,0,0.4782608695652174,13.8,30.200000000000003,39.0,0
cropdata_updated,external,chilli,sandy soil,germination,21,83.0,46,Unknown,Unknown,Unknown,Unknown,0,69.8,-4,0,0,1,High,1,0,0,Optimal,0,0,1,-1,77.6,0,Medium,0,0.44680851063829785,12.7,29.3,37.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,20,84.0,47,Unknown,Unknown,Unknown,Unknown,0,68.0,-5,0,0,1,High,1,0,0,Optimal,0,0,1,-1,75.4,0,Medium,0,0.4166666666666667,11.6,28.4,36.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,19,85.0,48,Unknown,Unknown,Unknown,Unknown,0,66.2,-6,0,0,0,High,1,0,0,Optimal,0,0,1,-1,73.2,0,Medium,0,0.3877551020408163,10.5,27.5,35.0,0
cropdata_updated,external,chilli,sandy soil,germination,18,86.0,49,Unknown,Unknown,Unknown,Unknown,0,64.4,-7,0,0,0,High,1,0,0,Optimal,0,0,1,-1,71.0,0,Medium,0,0.36,9.4,26.6,33.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,17,87.0,50,Unknown,Unknown,Unknown,Unknown,0,62.6,-8,0,0,0,High,1,0,0,Optimal,0,0,1,-1,68.8,0,Medium,0,0.3333333333333333,8.3,25.700000000000003,32.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,16,88.0,51,Unknown,Unknown,Unknown,Unknown,0,60.8,-9,0,0,0,High,1,0,0,Optimal,0,0,1,-1,66.6,0,Medium,0,0.3076923076923077,7.199999999999999,24.8,31.0,0
cropdata_updated,external,chilli,sandy soil,germination,15,89.0,52,Unknown,Unknown,Unknown,Unknown,0,59.0,-10,0,1,0,High,1,0,0,Optimal,0,0,1,-1,64.4,0,Medium,0,0.2830188679245283,6.1,23.9,29.666666666666668,0
cropdata_updated,external,chilli,sandy soil,germination,14,90.0,53,Unknown,Unknown,Unknown,Unknown,0,57.2,-11,0,1,0,High,1,0,0,Optimal,0,0,1,-1,62.2,0,Medium,0,0.25925925925925924,5.0,23.0,28.333333333333332,0
cropdata_updated,external,chilli,sandy soil,germination,13,91.0,54,Unknown,Unknown,Unknown,Unknown,0,55.4,-12,0,1,0,High,1,0,0,Optimal,0,0,1,-1,60.0,0,Medium,0,0.23636363636363636,3.9000000000000004,22.1,27.0,0
cropdata_updated,external,chilli,sandy soil,germination,24,80.0,55,Unknown,Unknown,Unknown,Unknown,0,75.2,-1,0,0,1,High,0,0,0,Optimal,0,0,1,-1,72.2,0,Medium,0,0.42857142857142855,16.0,32.0,37.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,23,81.0,56,Unknown,Unknown,Unknown,Unknown,0,73.4,-2,0,0,1,High,1,0,0,Optimal,0,0,1,-1,70.0,0,Medium,0,0.40350877192982454,14.9,31.1,36.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,22,82.0,57,Unknown,Unknown,Unknown,Unknown,0,71.6,-3,0,0,1,High,1,0,0,Optimal,0,0,1,-1,67.8,0,Medium,0,0.3793103448275862,13.8,30.200000000000003,35.0,0
cropdata_updated,external,chilli,sandy soil,germination,21,83.0,58,Unknown,Unknown,Unknown,Unknown,0,69.8,-4,0,0,1,High,1,0,0,Optimal,0,0,1,-1,65.6,0,Medium,0,0.3559322033898305,12.7,29.3,33.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,20,84.0,59,Unknown,Unknown,Unknown,Unknown,0,68.0,-5,0,0,1,High,1,0,0,Optimal,0,0,1,-1,63.4,0,Medium,0,0.3333333333333333,11.6,28.4,32.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,19,85.0,60,Unknown,Unknown,Unknown,Unknown,0,66.2,-6,0,0,0,High,1,0,0,Optimal,0,0,1,-1,61.2,0,Medium,0,0.3114754098360656,10.5,27.5,31.0,0
cropdata_updated,external,chilli,sandy soil,germination,18,86.0,61,Unknown,Unknown,Unknown,Unknown,0,64.4,-7,0,0,0,High,1,0,0,Optimal,0,0,1,-1,59.0,0,Medium,0,0.2903225806451613,9.4,26.6,29.666666666666668,0
cropdata_updated,external,chilli,sandy soil,germination,17,87.0,62,Unknown,Unknown,Unknown,Unknown,0,62.6,-8,0,0,0,High,1,0,0,Optimal,0,0,1,-1,56.8,0,Medium,0,0.2698412698412698,8.3,25.700000000000003,28.333333333333332,0
cropdata_updated,external,chilli,sandy soil,germination,16,88.0,63,Unknown,Unknown,Unknown,Unknown,0,60.8,-9,0,0,0,High,1,0,0,Optimal,0,0,1,-1,54.6,0,Medium,0,0.25,7.199999999999999,24.8,27.0,0
cropdata_updated,external,chilli,sandy soil,germination,15,89.0,64,Unknown,Unknown,Unknown,Unknown,0,59.0,-10,0,1,0,High,1,0,0,Optimal,0,0,1,-1,52.4,0,Medium,0,0.23076923076923078,6.1,23.9,25.666666666666668,0
cropdata_updated,external,chilli,sandy soil,germination,14,90.0,65,Unknown,Unknown,Unknown,Unknown,0,57.2,-11,0,1,0,High,1,0,0,Optimal,0,0,1,-1,50.2,0,Medium,0,0.21212121212121213,5.0,23.0,24.333333333333332,0
cropdata_updated,external,chilli,sandy soil,germination,13,91.0,66,Unknown,Unknown,Unknown,Unknown,0,55.4,-12,0,1,0,High,1,0,0,Optimal,0,0,1,-1,48.0,0,Medium,0,0.19402985074626866,3.9000000000000004,22.1,23.0,0
cropdata_updated,external,chilli,sandy soil,germination,24,80.0,67,Unknown,Unknown,Unknown,Unknown,0,75.2,-1,0,0,1,High,0,0,0,Optimal,0,0,1,-1,60.2,0,Medium,0,0.35294117647058826,16.0,32.0,33.666666666666664,0
cropdata_updated,external,chilli,sandy soil,germination,23,81.0,68,Unknown,Unknown,Unknown,Unknown,0,73.4,-2,0,0,1,High,1,0,0,Optimal,0,0,1,-1,58.0,0,Medium,0,0.3333333333333333,14.9,31.1,32.333333333333336,0
cropdata_updated,external,chilli,sandy soil,germination,22,82.0,69,Unknown,Unknown,Unknown,Unknown,0,71.6,-3,0,0,1,High,1,0,0,Optimal,0,0,1,-1,55.8,0,Medium,0,0.3142857142857143,13.8,30.200000000000003,31.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,19,85.0,1,Unknown,Unknown,Unknown,Unknown,0,66.2,-6,0,0,0,High,1,0,0,Dry,1,0,0,-1,120.2,1,High,0,9.5,10.5,27.5,50.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,18,86.0,2,Unknown,Unknown,Unknown,Unknown,0,64.4,-7,0,0,0,High,1,0,0,Dry,1,0,0,-1,118.0,1,High,0,6.0,9.4,26.6,49.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,17,87.0,3,Unknown,Unknown,Unknown,Unknown,0,62.6,-8,0,0,0,High,1,0,0,Dry,1,0,0,-1,115.8,1,High,0,4.25,8.3,25.700000000000003,48.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,16,88.0,4,Unknown,Unknown,Unknown,Unknown,0,60.8,-9,0,0,0,High,1,0,0,Dry,1,0,0,-1,113.6,1,High,0,3.2,7.199999999999999,24.8,46.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,15,89.0,5,Unknown,Unknown,Unknown,Unknown,0,59.0,-10,0,1,0,High,1,0,0,Dry,1,0,0,-1,111.4,1,High,0,2.5,6.1,23.9,45.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,14,90.0,6,Unknown,Unknown,Unknown,Unknown,0,57.2,-11,0,1,0,High,1,0,0,Dry,1,0,0,-1,109.2,1,High,0,2.0,5.0,23.0,44.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,13,91.0,7,Unknown,Unknown,Unknown,Unknown,0,55.4,-12,0,1,0,High,1,0,0,Dry,1,0,0,-1,107.0,1,High,0,1.625,3.9000000000000004,22.1,42.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,24,80.0,8,Unknown,Unknown,Unknown,Unknown,0,75.2,-1,0,0,1,High,0,0,0,Dry,1,0,0,-1,119.2,1,High,0,2.6666666666666665,16.0,32.0,53.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,23,81.0,9,Unknown,Unknown,Unknown,Unknown,0,73.4,-2,0,0,1,High,1,0,0,Dry,1,0,0,-1,117.0,1,High,0,2.3,14.9,31.1,52.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,22,82.0,10,Unknown,Unknown,Unknown,Unknown,0,71.6,-3,0,0,1,High,1,0,0,Dry,1,0,0,-1,114.8,1,High,0,2.0,13.8,30.200000000000003,50.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,21,83.0,11,Unknown,Unknown,Unknown,Unknown,0,69.8,-4,0,0,1,High,1,0,0,Dry,1,0,0,-1,112.6,1,High,0,1.75,12.7,29.3,49.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,20,84.0,12,Unknown,Unknown,Unknown,Unknown,0,68.0,-5,0,0,1,High,1,0,0,Dry,1,0,0,-1,110.4,1,High,0,1.5384615384615385,11.6,28.4,48.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,19,85.0,13,Unknown,Unknown,Unknown,Unknown,0,66.2,-6,0,0,0,High,1,0,0,Dry,1,0,0,-1,108.2,1,High,0,1.3571428571428572,10.5,27.5,46.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,18,86.0,14,Unknown,Unknown,Unknown,Unknown,0,64.4,-7,0,0,0,High,1,0,0,Dry,1,0,0,-1,106.0,1,High,0,1.2,9.4,26.6,45.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,17,87.0,15,Unknown,Unknown,Unknown,Unknown,0,62.6,-8,0,0,0,High,1,0,0,Dry,1,0,0,-1,103.8,1,High,0,1.0625,8.3,25.700000000000003,44.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,16,88.0,16,Unknown,Unknown,Unknown,Unknown,0,60.8,-9,0,0,0,High,1,0,0,Dry,1,0,0,-1,101.6,1,High,0,0.9411764705882353,7.199999999999999,24.8,42.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,15,89.0,17,Unknown,Unknown,Unknown,Unknown,0,59.0,-10,0,1,0,High,1,0,0,Dry,1,0,0,-1,99.4,1,High,0,0.8333333333333334,6.1,23.9,41.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,14,90.0,18,Unknown,Unknown,Unknown,Unknown,0,57.2,-11,0,1,0,High,1,0,0,Dry,1,0,0,-1,97.2,1,High,0,0.7368421052631579,5.0,23.0,40.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,13,91.0,19,Unknown,Unknown,Unknown,Unknown,0,55.4,-12,0,1,0,High,1,0,0,Dry,1,0,0,-1,95.0,1,High,0,0.65,3.9000000000000004,22.1,38.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,24,80.0,20,Unknown,Unknown,Unknown,Unknown,0,75.2,-1,0,0,1,High,0,0,0,Dry,1,0,0,-1,107.2,1,High,0,1.1428571428571428,16.0,32.0,49.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,23,81.0,21,Unknown,Unknown,Unknown,Unknown,0,73.4,-2,0,0,1,High,1,0,0,Dry,1,0,0,-1,105.0,1,High,0,1.0454545454545454,14.9,31.1,48.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,22,82.0,22,Unknown,Unknown,Unknown,Unknown,0,71.6,-3,0,0,1,High,1,0,0,Dry,1,0,0,-1,102.8,1,High,0,0.9565217391304348,13.8,30.200000000000003,46.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,21,83.0,23,Unknown,Unknown,Unknown,Unknown,0,69.8,-4,0,0,1,High,1,0,0,Dry,1,0,0,-1,100.6,1,High,0,0.875,12.7,29.3,45.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,20,84.0,24,Unknown,Unknown,Unknown,Unknown,0,68.0,-5,0,0,1,High,1,0,0,Dry,1,0,0,-1,98.4,1,High,0,0.8,11.6,28.4,44.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,19,85.0,25,Unknown,Unknown,Unknown,Unknown,0,66.2,-6,0,0,0,High,1,0,0,Dry,1,0,0,-1,96.2,1,High,0,0.7307692307692307,10.5,27.5,42.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,18,86.0,26,Unknown,Unknown,Unknown,Unknown,0,64.4,-7,0,0,0,High,1,0,0,Dry,1,0,0,-1,94.0,1,High,0,0.6666666666666666,9.4,26.6,41.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,17,87.0,27,Unknown,Unknown,Unknown,Unknown,0,62.6,-8,0,0,0,High,1,0,0,Dry,1,0,0,-1,91.8,1,High,0,0.6071428571428571,8.3,25.700000000000003,40.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,16,88.0,28,Unknown,Unknown,Unknown,Unknown,0,60.8,-9,0,0,0,High,1,0,0,Dry,1,0,0,-1,89.6,1,High,0,0.5517241379310345,7.199999999999999,24.8,38.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,15,89.0,29,Unknown,Unknown,Unknown,Unknown,0,59.0,-10,0,1,0,High,1,0,0,Dry,1,0,0,-1,87.4,1,High,0,0.5,6.1,23.9,37.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,14,90.0,30,Unknown,Unknown,Unknown,Unknown,0,57.2,-11,0,1,0,High,1,0,0,Optimal,0,0,1,-1,85.2,1,High,0,0.45161290322580644,5.0,23.0,36.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,24,80.0,31,Unknown,Unknown,Unknown,Unknown,0,75.2,-1,0,0,1,High,0,0,0,Optimal,0,0,1,-1,96.2,1,High,0,0.75,16.0,32.0,45.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,23,81.0,32,Unknown,Unknown,Unknown,Unknown,0,73.4,-2,0,0,1,High,1,0,0,Optimal,0,0,1,-1,94.0,1,High,0,0.696969696969697,14.9,31.1,44.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,22,82.0,33,Unknown,Unknown,Unknown,Unknown,0,71.6,-3,0,0,1,High,1,0,0,Optimal,0,0,1,-1,91.8,1,High,0,0.6470588235294118,13.8,30.200000000000003,43.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,21,83.0,34,Unknown,Unknown,Unknown,Unknown,0,69.8,-4,0,0,1,High,1,0,0,Optimal,0,0,1,-1,89.6,1,High,0,0.6,12.7,29.3,41.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,20,84.0,35,Unknown,Unknown,Unknown,Unknown,0,68.0,-5,0,0,1,High,1,0,0,Optimal,0,0,1,-1,87.4,1,High,0,0.5555555555555556,11.6,28.4,40.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,19,85.0,36,Unknown,Unknown,Unknown,Unknown,0,66.2,-6,0,0,0,High,1,0,0,Optimal,0,0,1,-1,85.2,1,High,0,0.5135135135135135,10.5,27.5,39.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,18,86.0,37,Unknown,Unknown,Unknown,Unknown,0,64.4,-7,0,0,0,High,1,0,0,Optimal,0,0,1,-1,83.0,1,High,0,0.47368421052631576,9.4,26.6,37.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,17,87.0,38,Unknown,Unknown,Unknown,Unknown,0,62.6,-8,0,0,0,High,1,0,0,Optimal,0,0,1,-1,80.8,1,High,0,0.4358974358974359,8.3,25.700000000000003,36.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,16,88.0,39,Unknown,Unknown,Unknown,Unknown,0,60.8,-9,0,0,0,High,1,0,0,Optimal,0,0,1,-1,78.6,0,Medium,0,0.4,7.199999999999999,24.8,35.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,15,89.0,40,Unknown,Unknown,Unknown,Unknown,0,59.0,-10,0,1,0,High,1,0,0,Optimal,0,0,1,-1,76.4,0,Medium,0,0.36585365853658536,6.1,23.9,33.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,14,90.0,41,Unknown,Unknown,Unknown,Unknown,0,57.2,-11,0,1,0,High,1,0,0,Optimal,0,0,1,-1,74.2,0,Medium,0,0.3333333333333333,5.0,23.0,32.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,13,91.0,42,Unknown,Unknown,Unknown,Unknown,0,55.4,-12,0,1,0,High,1,0,0,Optimal,0,0,1,-1,72.0,0,Medium,0,0.3023255813953488,3.9000000000000004,22.1,31.0,0
cropdata_updated,external,chilli,sandy soil,seedling stage,24,80.0,43,Unknown,Unknown,Unknown,Unknown,0,75.2,-1,0,0,1,High,0,0,0,Optimal,0,0,1,-1,84.2,1,High,0,0.5454545454545454,16.0,32.0,41.666666666666664,0
cropdata_updated,external,chilli,sandy soil,seedling stage,23,81.0,44,Unknown,Unknown,Unknown,Unknown,0,73.4,-2,0,0,1,High,1,0,0,Optimal,0,0,1,-1,82.0,1,High,0,0.5111111111111111,14.9,31.1,40.333333333333336,0
cropdata_updated,external,chilli,sandy soil,seedling stage,22,82.0,45,Unknown,Unknown,Unknown,Unknown,0,71.6,-3,0,0,1,High,1,0,0,Optimal,0,0,1,-1,79.8,0,Medium,0,0.4782608695652174,13.8,30.200000000000003,39.0,0
