dataset_source,dataset_origin,plant_name,temperature,humidity,soil_moisture,soil_ph,wind_speed,country,state,city,hemisphere,is_tropical_country,temperature_f,temperature_range,hot_day,cold_day,optimal_temperature,humidity_level,high_humidity,low_humidity,optimal_humidity,soil_status,dry_soil,wet_soil,optimal_soil,irrigation_score,irrigation_needed,irrigation_priority,watering_needed,water_stress,dryness_index,heat_index,evaporation_risk,good_growing_conditions
tomato irrigation dataset,external,tomato,25.78,93.49,297.5,6.88,2.81,Unknown,Unknown,Unknown,Unknown,0,78.404,0.7800000000000011,0,0,1,High,1,0,0,Wet,0,1,0,-174.27,0,Low,0,0.08636515912897823,16.431,35.129000000000005,-46.47666666666667,0
tomato irrigation dataset,external,tomato,19.42,64.49,621.55,3.11,3.91,Unknown,Unknown,Unknown,Unknown,0,66.956,-5.579999999999998,0,0,0,Normal,0,0,1,Wet,0,1,0,-491.81,0,Low,0,0.031194281583808534,12.971000000000002,25.869,-149.06666666666663,0
tomato irrigation dataset,external,tomato,24.77,69.68,464.29,5.46,4.15,Unknown,Unknown,Unknown,Unknown,0,76.586,-0.23000000000000043,0,0,1,Normal,0,0,1,Wet,0,1,0,-332.35,0,Low,0,0.05323561649723828,17.802,31.738,-94.81000000000002,0
tomato irrigation dataset,external,tomato,22.39,68.05,345.3,5.34,3.73,Unknown,Unknown,Unknown,Unknown,0,72.30199999999999,-2.6099999999999994,0,0,1,Normal,0,0,1,Wet,0,1,0,-214.61,0,Low,0,0.06465492347675426,15.585,29.195,-56.19,0
tomato irrigation dataset,external,tomato,25.17,76.41,306.92,3.44,3.09,Unknown,Unknown,Unknown,Unknown,0,77.30600000000001,0.1700000000000017,0,0,1,High,0,0,0,Wet,0,1,0,-177.35,0,Low,0,0.08174201091192518,17.529000000000003,32.811,-44.330000000000005,0
tomato irrigation dataset,external,tomato,22.22,80.29,185.94,4.49,3.48,Unknown,Unknown,Unknown,Unknown,0,71.996,-2.780000000000001,0,0,1,High,1,0,0,Wet,0,1,0,-60.28,0,Low,0,0.118861666844977,14.190999999999999,30.249000000000002,-7.263333333333335,0
tomato irrigation dataset,external,tomato,30.07,85.48,473.94,2.81,4.17,Unknown,Unknown,Unknown,Unknown,0,86.126,5.07,1,0,0,High,1,0,0,Wet,0,1,0,-344.08,0,Low,0,0.06331326062239441,21.522,38.618,-99.75999999999999,0
tomato irrigation dataset,external,tomato,29.82,61.86,573.91,5.32,2.01,Unknown,Unknown,Unknown,Unknown,0,85.676,4.82,0,0,1,Normal,0,0,1,Wet,0,1,0,-434.8,0,Low,0,0.05186898818945575,23.634,36.006,-125.37666666666667,0
tomato irrigation dataset,external,tomato,22.42,74.91,365.03,5.62,3.04,Unknown,Unknown,Unknown,Unknown,0,72.35600000000001,-2.5799999999999983,0,0,1,High,0,0,0,Wet,0,1,0,-237.06,0,Low,0,0.06125180996093217,14.929000000000002,29.911,-65.03333333333332,0
tomato irrigation dataset,external,tomato,26.39,92.35,651.08,3.35,3.83,Unknown,Unknown,Unknown,Unknown,0,79.502,1.3900000000000006,0,0,1,High,1,0,0,Wet,0,1,0,-526.91,0,Low,0,0.04047049441786284,17.155,35.625,-163.55,0
tomato irrigation dataset,external,tomato,24.02,76.19,192.81,2.66,2.28,Unknown,Unknown,Unknown,Unknown,0,75.236,-0.9800000000000004,0,0,1,High,0,0,0,Wet,0,1,0,-64.07,0,Low,0,0.12393581342551983,16.401,31.639,-6.986666666666669,0
tomato irrigation dataset,external,tomato,30.73,88.62,402.98,4.56,3.24,Unknown,Unknown,Unknown,Unknown,0,87.314,5.73,1,0,0,High,1,0,0,Wet,0,1,0,-273.84,0,Low,0,0.07606812218426655,21.868000000000002,39.592,-76.71333333333334,0
tomato irrigation dataset,external,tomato,20.62,63.92,492.61,2.59,2.01,Unknown,Unknown,Unknown,Unknown,0,69.116,-4.379999999999999,0,0,1,Normal,0,0,1,Wet,0,1,0,-361.68,0,Low,0,0.041773870059358606,14.228000000000002,27.012,-105.09666666666668,0
tomato irrigation dataset,external,tomato,27.77,70.14,450.37,6.43,2.06,Unknown,Unknown,Unknown,Unknown,0,81.986,2.7699999999999996,0,0,1,High,0,0,0,Wet,0,1,0,-316.21,0,Low,0,0.061523805303852715,20.756,34.784,-88.32333333333334,0
tomato irrigation dataset,external,tomato,31.59,85.74,635.91,5.08,2.72,Unknown,Unknown,Unknown,Unknown,0,88.862,6.59,1,0,0,High,1,0,0,Wet,0,1,0,-504.93,0,Low,0,0.04959884442071878,23.016,40.164,-152.82333333333332,0
tomato irrigation dataset,external,tomato,20.45,81.75,516.74,2.68,1.28,Unknown,Unknown,Unknown,Unknown,0,68.81,-4.550000000000001,0,0,1,High,1,0,0,Wet,0,1,0,-393.08,0,Low,0,0.039498590025881714,12.274999999999999,28.625,-119.19666666666667,0
tomato irrigation dataset,external,tomato,20.83,75.51,598.52,2.49,1.76,Unknown,Unknown,Unknown,Unknown,0,69.494,-4.170000000000002,0,0,1,High,0,0,0,Wet,0,1,0,-472.06,0,Low,0,0.03474446223645583,13.278999999999998,28.381,-144.12333333333333,0
tomato irrigation dataset,external,tomato,27.71,83.41,504.03,5.35,4.03,Unknown,Unknown,Unknown,Unknown,0,81.878,2.710000000000001,0,0,1,High,1,0,0,Wet,0,1,0,-375.23,0,Low,0,0.054868027641922265,19.369,36.051,-110.67333333333333,0
tomato irrigation dataset,external,tomato,28.91,86.98,319.66,3.82,2.71,Unknown,Unknown,Unknown,Unknown,0,84.038,3.91,0,0,1,High,1,0,0,Wet,0,1,0,-191.32,0,Low,0,0.09015779953845193,20.212,37.608000000000004,-49.606666666666676,0
tomato irrigation dataset,external,tomato,24.87,91.41,278.1,6.02,3.98,Unknown,Unknown,Unknown,Unknown,0,76.766,-0.129999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-154.77,0,Low,0,0.08910784664994625,15.729000000000001,34.011,-39.92333333333334,0
tomato irrigation dataset,external,tomato,26.54,75.41,322.98,5.62,1.66,Unknown,Unknown,Unknown,Unknown,0,79.77199999999999,1.5399999999999991,0,0,1,High,0,0,0,Wet,0,1,0,-191.91,0,Low,0,0.08191863695289832,18.999,34.081,-48.43666666666667,0
tomato irrigation dataset,external,tomato,20.98,82.49,356.74,5.53,3.41,Unknown,Unknown,Unknown,Unknown,0,69.764,-4.02,0,0,1,High,1,0,0,Wet,0,1,0,-232.95,0,Low,0,0.05864594398166266,12.731000000000002,29.229,-65.75666666666667,0
tomato irrigation dataset,external,tomato,24.67,73.35,599.55,6.4,2.97,Unknown,Unknown,Unknown,Unknown,0,76.406,-0.3299999999999983,0,0,1,High,0,0,0,Wet,0,1,0,-469.15,0,Low,0,0.04107901090666889,17.335,32.005,-141.18666666666664,0
tomato irrigation dataset,external,tomato,19.57,92.45,532.34,5.42,2.77,Unknown,Unknown,Unknown,Unknown,0,67.226,-5.43,0,0,0,High,1,0,0,Wet,0,1,0,-413.66,0,Low,0,0.036693291333858326,10.325,28.815,-128.55,0
tomato irrigation dataset,external,tomato,22.5,76.82,599.57,3.59,1.16,Unknown,Unknown,Unknown,Unknown,0,72.5,-2.5,0,0,1,High,0,0,0,Wet,0,1,0,-472.3,0,Low,0,0.03746440881162895,14.818000000000001,30.182,-143.79666666666668,0
tomato irrigation dataset,external,tomato,21.99,74.37,656.58,2.95,3.67,Unknown,Unknown,Unknown,Unknown,0,71.582,-3.0100000000000016,0,0,1,High,0,0,0,Wet,0,1,0,-528.74,0,Low,0,0.03344079807780041,14.552999999999997,29.427,-162.32333333333335,0
tomato irrigation dataset,external,tomato,24.22,92.88,592.58,3.86,2.01,Unknown,Unknown,Unknown,Unknown,0,75.596,-0.7800000000000011,0,0,1,High,1,0,0,Wet,0,1,0,-470.36,0,Low,0,0.04080326156541662,14.931999999999999,33.507999999999996,-145.67333333333335,0
tomato irrigation dataset,external,tomato,31.02,60.07,678.12,4.66,1.43,Unknown,Unknown,Unknown,Unknown,0,87.836,6.02,1,0,0,Normal,0,0,1,Wet,0,1,0,-537.33,0,Low,0,0.04567675815761574,25.012999999999998,37.027,-158.71666666666667,0
tomato irrigation dataset,external,tomato,20.54,71.62,670.92,5.63,1.59,Unknown,Unknown,Unknown,Unknown,0,68.972,-4.460000000000001,0,0,1,High,0,0,0,Wet,0,1,0,-543.14,0,Low,0,0.030569115370877486,13.377999999999998,27.701999999999998,-167.15333333333334,0
tomato irrigation dataset,external,tomato,23.62,89.34,306.16,5.5,1.48,Unknown,Unknown,Unknown,Unknown,0,74.516,-1.379999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-183.0,0,Low,0,0.07689803359812475,14.686,32.554,-49.42000000000001,0
tomato irrigation dataset,external,tomato,26.62,75.8,347.54,5.09,3.2,Unknown,Unknown,Unknown,Unknown,0,79.916,1.620000000000001,0,0,1,High,0,0,0,Wet,0,1,0,-216.56,0,Low,0,0.07637573879612096,19.04,34.2,-56.70000000000001,0
tomato irrigation dataset,external,tomato,31.25,72.19,453.62,4.54,1.96,Unknown,Unknown,Unknown,Unknown,0,88.25,6.25,1,0,0,High,0,0,0,Wet,0,1,0,-317.5,0,Low,0,0.0687387268487968,24.031,38.469,-87.77,0
tomato irrigation dataset,external,tomato,19.86,80.57,520.52,3.21,2.52,Unknown,Unknown,Unknown,Unknown,0,67.748,-5.140000000000001,0,0,0,High,1,0,0,Wet,0,1,0,-396.86,0,Low,0,0.038080994017487345,11.803,27.917,-120.45666666666666,0
tomato irrigation dataset,external,tomato,30.85,74.16,389.53,6.02,1.48,Unknown,Unknown,Unknown,Unknown,0,87.53,5.850000000000001,1,0,0,High,0,0,0,Wet,0,1,0,-254.51,0,Low,0,0.07899521163546976,23.434,38.266000000000005,-67.32999999999998,0
tomato irrigation dataset,external,tomato,19.13,71.53,576.91,2.89,2.05,Unknown,Unknown,Unknown,Unknown,0,66.434,-5.870000000000001,0,0,0,High,0,0,0,Wet,0,1,0,-450.22,0,Low,0,0.03310204011005174,11.976999999999999,26.283,-136.72666666666666,0
tomato irrigation dataset,external,tomato,24.73,69.31,486.56,5.29,1.06,Unknown,Unknown,Unknown,Unknown,0,76.514,-0.2699999999999996,0,0,1,Normal,0,0,1,Wet,0,1,0,-354.5,0,Low,0,0.05072196242513742,17.799,31.661,-102.13666666666666,0
tomato irrigation dataset,external,tomato,24.36,70.96,465.6,5.86,2.65,Unknown,Unknown,Unknown,Unknown,0,75.848,-0.6400000000000006,0,0,1,High,0,0,0,Wet,0,1,0,-334.5,0,Low,0,0.05220745820831547,17.264,31.456,-95.94666666666667,0
tomato irrigation dataset,external,tomato,20.93,92.35,204.33,2.95,1.51,Unknown,Unknown,Unknown,Unknown,0,69.674,-4.07,0,0,1,High,1,0,0,Wet,0,1,0,-84.53,0,Low,0,0.10193347294598938,11.695,30.165,-18.273333333333337,0
tomato irrigation dataset,external,tomato,22.86,93.59,219.36,4.04,2.16,Unknown,Unknown,Unknown,Unknown,0,73.148,-2.1400000000000006,0,0,1,High,1,0,0,Wet,0,1,0,-98.51,0,Low,0,0.1037393356326012,13.501,32.219,-22.410000000000007,0
tomato irrigation dataset,external,tomato,24.36,63.46,301.71,6.59,3.35,Unknown,Unknown,Unknown,Unknown,0,75.848,-0.6400000000000006,0,0,1,Normal,0,0,1,Wet,0,1,0,-167.61,0,Low,0,0.08047306002444585,18.014,30.706,-38.81666666666666,0
tomato irrigation dataset,external,tomato,30.11,85.74,678.24,5.0,1.31,Unknown,Unknown,Unknown,Unknown,0,86.19800000000001,5.109999999999999,1,0,0,High,1,0,0,Wet,0,1,0,-548.45,0,Low,0,0.04432895589187916,21.536,38.684,-167.92,0
tomato irrigation dataset,external,tomato,31.37,83.02,164.2,4.86,3.52,Unknown,Unknown,Unknown,Unknown,0,88.466,6.370000000000001,1,0,0,High,1,0,0,Wet,0,1,0,-32.31,0,Low,0,0.18989104116222763,23.068,39.672,5.1733333333333364,0
tomato irrigation dataset,external,tomato,25.26,82.08,676.95,2.32,1.73,Unknown,Unknown,Unknown,Unknown,0,77.468,0.26000000000000156,0,0,1,High,1,0,0,Wet,0,1,0,-549.57,0,Low,0,0.03725938491039162,17.052,33.468,-169.50333333333336,0
tomato irrigation dataset,external,tomato,30.18,61.15,396.72,5.85,1.25,Unknown,Unknown,Unknown,Unknown,0,86.324,5.18,1,0,0,Normal,0,0,1,Wet,0,1,0,-257.04,0,Low,0,0.07588253042341345,24.064999999999998,36.295,-65.83666666666667,0
tomato irrigation dataset,external,tomato,26.51,69.57,372.86,3.02,3.88,Unknown,Unknown,Unknown,Unknown,0,79.718,1.5100000000000016,0,0,1,Normal,0,0,1,Wet,0,1,0,-239.48,0,Low,0,0.07090889637832344,19.553000000000004,33.467,-63.13666666666666,0
tomato irrigation dataset,external,tomato,22.89,86.11,611.19,3.09,3.42,Unknown,Unknown,Unknown,Unknown,0,73.202,-2.1099999999999994,0,0,1,High,1,0,0,Wet,0,1,0,-487.32,0,Low,0,0.03739035266828925,14.279,31.501,-150.5066666666667,0
tomato irrigation dataset,external,tomato,20.72,77.35,602.26,6.34,2.8,Unknown,Unknown,Unknown,Unknown,0,69.29599999999999,-4.280000000000001,0,0,1,High,0,0,0,Wet,0,1,0,-476.62,0,Low,0,0.03434671617544674,12.985,28.455,-146.05666666666664,0
tomato irrigation dataset,external,tomato,23.78,60.84,197.71,4.7,2.47,Unknown,Unknown,Unknown,Unknown,0,74.804,-1.2199999999999989,0,0,1,Normal,0,0,1,Wet,0,1,0,-63.02,0,Low,0,0.11967188364953953,17.696,29.864,-3.663333333333336,0
tomato irrigation dataset,external,tomato,25.32,78.43,590.81,4.57,1.03,Unknown,Unknown,Unknown,Unknown,0,77.576,0.3200000000000003,0,0,1,High,0,0,0,Wet,0,1,0,-461.93,0,Low,0,0.04278400162214224,17.477,33.163000000000004,-139.53333333333333,0
tomato irrigation dataset,external,tomato,18.62,89.67,416.21,4.28,1.14,Unknown,Unknown,Unknown,Unknown,0,65.516,-6.379999999999999,0,0,0,High,1,0,0,Wet,0,1,0,-297.18,0,Low,0,0.044629802737230655,9.653,27.587000000000003,-89.54666666666667,0
tomato irrigation dataset,external,tomato,20.04,90.74,307.41,5.36,2.1,Unknown,Unknown,Unknown,Unknown,0,68.072,-4.960000000000001,0,0,1,High,1,0,0,Wet,0,1,0,-187.67,0,Low,0,0.06497843779384585,10.966,29.113999999999997,-52.690000000000005,0
tomato irrigation dataset,external,tomato,26.4,91.45,182.86,4.78,1.13,Unknown,Unknown,Unknown,Unknown,0,79.52,1.3999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-58.32,0,Low,0,0.14358751223757205,17.255,35.545,-7.170000000000006,0
tomato irrigation dataset,external,tomato,21.15,78.46,463.49,5.03,2.34,Unknown,Unknown,Unknown,Unknown,0,70.07,-3.8500000000000014,0,0,1,High,0,0,0,Wet,0,1,0,-337.95,0,Low,0,0.04553381127688432,13.303999999999998,28.996,-99.88333333333333,0
tomato irrigation dataset,external,tomato,29.72,76.34,572.59,2.76,3.74,Unknown,Unknown,Unknown,Unknown,0,85.49600000000001,4.719999999999999,0,0,1,High,0,0,0,Wet,0,1,0,-439.35,0,Low,0,0.051814013493959095,22.086,37.354,-129.83,0
tomato irrigation dataset,external,tomato,22.58,68.55,633.69,4.99,1.28,Unknown,Unknown,Unknown,Unknown,0,72.64399999999999,-2.4200000000000017,0,0,1,Normal,0,0,1,Wet,0,1,0,-503.05,0,Low,0,0.03557642313570404,15.724999999999998,29.435,-152.36,0
tomato irrigation dataset,external,tomato,19.47,90.31,683.54,4.59,1.91,Unknown,Unknown,Unknown,Unknown,0,67.04599999999999,-5.530000000000001,0,0,0,High,1,0,0,Wet,0,1,0,-564.09,0,Low,0,0.028442457708826367,10.438999999999998,28.500999999999998,-178.3033333333333,0
tomato irrigation dataset,external,tomato,19.17,88.0,191.45,5.22,3.75,Unknown,Unknown,Unknown,Unknown,0,66.506,-5.829999999999998,0,0,0,High,1,0,0,Wet,0,1,0,-71.31,0,Low,0,0.09961028838659393,10.370000000000001,27.970000000000002,-13.703333333333328,0
tomato irrigation dataset,external,tomato,31.12,90.23,350.13,2.85,2.65,Unknown,Unknown,Unknown,Unknown,0,88.01599999999999,6.120000000000001,1,0,0,High,1,0,0,Wet,0,1,0,-221.33,0,Low,0,0.08862814342266398,22.097,40.143,-59.373333333333335,0
tomato irrigation dataset,external,tomato,19.65,67.91,148.23,2.46,1.53,Unknown,Unknown,Unknown,Unknown,0,67.37,-5.350000000000001,0,0,0,Normal,0,0,1,Wet,0,1,0,-19.67,0,Low,0,0.13167593647389936,12.858999999999998,26.441,7.720000000000003,0
tomato irrigation dataset,external,tomato,19.97,63.43,488.73,4.71,2.68,Unknown,Unknown,Unknown,Unknown,0,67.946,-5.030000000000001,0,0,0,Normal,0,0,1,Wet,0,1,0,-358.13,0,Low,0,0.04077757131480612,13.626999999999999,26.313,-104.07333333333334,0
tomato irrigation dataset,external,tomato,30.08,84.45,634.85,2.97,2.5,Unknown,Unknown,Unknown,Unknown,0,86.14399999999999,5.079999999999998,1,0,0,High,1,0,0,Wet,0,1,0,-504.57,0,Low,0,0.04730675473775261,21.634999999999998,38.525,-153.04666666666668,0
tomato irrigation dataset,external,tomato,21.56,91.96,518.61,6.74,3.44,Unknown,Unknown,Unknown,Unknown,0,70.80799999999999,-3.4400000000000013,0,0,1,High,1,0,0,Wet,0,1,0,-398.15,0,Low,0,0.04149265795500471,12.363999999999999,30.756,-122.48333333333333,0
tomato irrigation dataset,external,tomato,27.32,92.08,345.45,2.21,2.63,Unknown,Unknown,Unknown,Unknown,0,81.176,2.3200000000000003,0,0,1,High,1,0,0,Wet,0,1,0,-220.43,0,Low,0,0.07885697791889162,18.112000000000002,36.528,-60.96333333333333,0
tomato irrigation dataset,external,tomato,29.43,78.5,560.76,2.02,1.79,Unknown,Unknown,Unknown,Unknown,0,84.974,4.43,0,0,1,High,0,0,0,Wet,0,1,0,-428.62,0,Low,0,0.05238892053545998,21.58,37.28,-126.8,0
tomato irrigation dataset,external,tomato,26.5,82.47,698.04,3.18,2.26,Unknown,Unknown,Unknown,Unknown,0,79.7,1.5,0,0,1,High,1,0,0,Wet,0,1,0,-569.83,0,Low,0,0.03790913252460518,18.253,34.747,-175.83666666666667,0
tomato irrigation dataset,external,tomato,31.4,63.92,120.65,6.79,2.11,Unknown,Unknown,Unknown,Unknown,0,88.52,6.399999999999999,1,0,0,Normal,0,0,1,Wet,0,1,0,18.9,0,Low,0,0.2581175503493629,25.008,37.792,26.076666666666664,0
tomato irrigation dataset,external,tomato,27.92,69.64,600.27,4.38,3.4,Unknown,Unknown,Unknown,Unknown,0,82.256,2.9200000000000017,0,0,1,Normal,0,0,1,Wet,0,1,0,-465.79,0,Low,0,0.04643504581968168,20.956000000000003,34.884,-138.02333333333334,0
tomato irrigation dataset,external,tomato,19.58,78.82,309.24,3.18,3.96,Unknown,Unknown,Unknown,Unknown,0,67.244,-5.420000000000002,0,0,0,High,0,0,0,Wet,0,1,0,-185.1,0,Low,0,0.06311242908715832,11.697999999999999,27.461999999999996,-49.63333333333333,0
tomato irrigation dataset,external,tomato,25.82,90.83,553.3,2.75,2.57,Unknown,Unknown,Unknown,Unknown,0,78.476,0.8200000000000003,0,0,1,High,1,0,0,Wet,0,1,0,-428.98,0,Low,0,0.046581273678513446,16.737000000000002,34.903,-130.82999999999998,0
tomato irrigation dataset,external,tomato,28.05,76.94,257.48,6.58,2.69,Unknown,Unknown,Unknown,Unknown,0,82.49000000000001,3.0500000000000007,0,0,1,High,0,0,0,Wet,0,1,0,-125.82,0,Low,0,0.10851903435468895,20.356,35.744,-26.106666666666673,0
tomato irrigation dataset,external,tomato,29.23,80.74,237.06,3.49,2.05,Unknown,Unknown,Unknown,Unknown,0,84.614,4.23,0,0,1,High,1,0,0,Wet,0,1,0,-105.97,0,Low,0,0.1227841720574645,21.156,37.304,-19.78,0
tomato irrigation dataset,external,tomato,18.37,61.94,589.57,4.99,3.85,Unknown,Unknown,Unknown,Unknown,0,65.066,-6.629999999999999,0,0,0,Normal,0,0,1,Wet,0,1,0,-459.65,0,Low,0,0.03110554210339164,12.176000000000002,24.564,-138.2566666666667,0
tomato irrigation dataset,external,tomato,28.06,93.76,565.09,3.22,3.54,Unknown,Unknown,Unknown,Unknown,0,82.508,3.0599999999999987,0,0,1,High,1,0,0,Wet,0,1,0,-440.15,0,Low,0,0.0495680898797011,18.683999999999997,37.436,-134.24333333333334,0
tomato irrigation dataset,external,tomato,29.56,77.23,590.51,4.11,2.85,Unknown,Unknown,Unknown,Unknown,0,85.208,4.559999999999999,0,0,1,High,0,0,0,Wet,0,1,0,-457.75,0,Low,0,0.04997379587834525,21.836999999999996,37.283,-136.20666666666668,0
tomato irrigation dataset,external,tomato,28.46,65.61,559.26,2.66,2.24,Unknown,Unknown,Unknown,Unknown,0,83.228,3.460000000000001,0,0,1,Normal,0,0,1,Wet,0,1,0,-422.74,0,Low,0,0.050797843858208694,21.899,35.021,-122.64999999999999,0
tomato irrigation dataset,external,tomato,25.17,71.86,175.6,4.81,1.24,Unknown,Unknown,Unknown,Unknown,0,77.30600000000001,0.1700000000000017,0,0,1,High,0,0,0,Wet,0,1,0,-44.21,0,Low,0,0.1425254813137033,17.984,32.356,0.9600000000000032,0
tomato irrigation dataset,external,tomato,24.41,77.97,632.07,2.13,3.15,Unknown,Unknown,Unknown,Unknown,0,75.938,-0.5899999999999999,0,0,1,High,0,0,0,Wet,0,1,0,-503.73,0,Low,0,0.038558137330784906,16.613,32.207,-153.74,0
tomato irrigation dataset,external,tomato,25.69,64.85,339.02,6.63,1.68,Unknown,Unknown,Unknown,Unknown,0,78.242,0.6900000000000013,0,0,1,Normal,0,0,1,Wet,0,1,0,-204.41,0,Low,0,0.0755543791541674,19.205000000000002,32.175,-50.82999999999999,0
tomato irrigation dataset,external,tomato,27.87,66.88,247.41,2.59,3.17,Unknown,Unknown,Unknown,Unknown,0,82.166,2.870000000000001,0,0,1,Normal,0,0,1,Wet,0,1,0,-111.87,0,Low,0,0.1121935509842599,21.182000000000002,34.558,-19.516666666666662,0
tomato irrigation dataset,external,tomato,30.92,92.06,449.19,4.76,2.55,Unknown,Unknown,Unknown,Unknown,0,87.656,5.920000000000002,1,0,0,High,1,0,0,Wet,0,1,0,-321.28,0,Low,0,0.06868211199715676,21.714000000000002,40.126000000000005,-93.13666666666666,0
tomato irrigation dataset,external,tomato,26.64,90.54,320.6,2.87,4.11,Unknown,Unknown,Unknown,Unknown,0,79.952,1.6400000000000006,0,0,1,High,1,0,0,Wet,0,1,0,-195.5,0,Low,0,0.08283582089552238,17.586,35.694,-52.620000000000005,0
tomato irrigation dataset,external,tomato,30.43,64.28,531.72,2.59,3.18,Unknown,Unknown,Unknown,Unknown,0,86.774,5.43,1,0,0,Normal,0,0,1,Wet,0,1,0,-393.09,0,Low,0,0.057121940231265954,24.002,36.858000000000004,-111.71333333333335,0
tomato irrigation dataset,external,tomato,27.82,69.76,522.88,6.64,3.23,Unknown,Unknown,Unknown,Unknown,0,82.076,2.8200000000000003,0,0,1,Normal,0,0,1,Wet,0,1,0,-388.53,0,Low,0,0.05310376422081393,20.844,34.796,-112.33333333333333,0
tomato irrigation dataset,external,tomato,18.96,82.25,613.06,4.98,2.78,Unknown,Unknown,Unknown,Unknown,0,66.128,-6.039999999999999,0,0,0,High,1,0,0,Wet,0,1,0,-490.79,0,Low,0,0.030876461583558616,10.735000000000001,27.185000000000002,-152.4633333333333,0
tomato irrigation dataset,external,tomato,25.01,69.09,696.26,3.2,3.2,Unknown,Unknown,Unknown,Unknown,0,77.018,0.010000000000001563,0,0,1,Normal,0,0,1,Wet,0,1,0,-563.89,0,Low,0,0.03586897283653157,18.101,31.919000000000004,-171.77666666666664,0
tomato irrigation dataset,external,tomato,22.01,60.07,583.75,2.57,2.29,Unknown,Unknown,Unknown,Unknown,0,71.618,-2.9899999999999984,0,0,1,Normal,0,0,1,Wet,0,1,0,-450.17,0,Low,0,0.037640017101325356,16.003,28.017000000000003,-133.26666666666668,0
tomato irrigation dataset,external,tomato,21.99,84.54,202.1,3.43,2.43,Unknown,Unknown,Unknown,Unknown,0,71.582,-3.0100000000000016,0,0,1,High,1,0,0,Wet,0,1,0,-78.32,0,Low,0,0.10827178729689807,13.535999999999998,30.444,-14.22,0
tomato irrigation dataset,external,tomato,22.98,66.76,562.33,2.2,2.04,Unknown,Unknown,Unknown,Unknown,0,73.364,-2.0199999999999996,0,0,1,Normal,0,0,1,Wet,0,1,0,-430.65,0,Low,0,0.04079314078781531,16.304000000000002,29.656000000000002,-127.71000000000002,0
tomato irrigation dataset,external,tomato,22.41,71.37,448.8,3.54,2.31,Unknown,Unknown,Unknown,Unknown,0,72.338,-2.59,0,0,1,High,0,0,0,Wet,0,1,0,-319.42,0,Low,0,0.04982214317474433,15.273,29.547,-91.78333333333335,0
tomato irrigation dataset,external,tomato,26.1,69.94,446.65,3.69,1.85,Unknown,Unknown,Unknown,Unknown,0,78.98,1.1000000000000014,0,0,1,Normal,0,0,1,Wet,0,1,0,-313.75,0,Low,0,0.05830447894560483,19.106,33.094,-88.13,0
tomato irrigation dataset,external,tomato,27.57,65.33,315.6,3.45,1.86,Unknown,Unknown,Unknown,Unknown,0,81.626,2.5700000000000003,0,0,1,Normal,0,0,1,Wet,0,1,0,-179.68,0,Low,0,0.08708149084017687,21.037,34.103,-41.93000000000001,0
tomato irrigation dataset,external,tomato,21.76,64.75,213.23,4.84,3.54,Unknown,Unknown,Unknown,Unknown,0,71.168,-3.2399999999999984,0,0,1,Normal,0,0,1,Wet,0,1,0,-81.72,0,Low,0,0.10157307566633993,15.285000000000002,28.235000000000003,-11.48666666666666,0
tomato irrigation dataset,external,tomato,19.82,65.07,220.37,2.73,2.61,Unknown,Unknown,Unknown,Unknown,0,67.676,-5.18,0,0,0,Normal,0,0,1,Wet,0,1,0,-90.54,0,Low,0,0.08953336043727696,13.313,26.326999999999998,-15.266666666666666,0
tomato irrigation dataset,external,tomato,18.82,93.86,153.41,3.44,2.7,Unknown,Unknown,Unknown,Unknown,0,65.876,-6.18,0,0,0,High,1,0,0,Wet,0,1,0,-35.9,0,Low,0,0.12188329771387864,9.434000000000001,28.206000000000003,-3.2099999999999986,0
tomato irrigation dataset,external,tomato,26.06,85.44,587.1,2.03,4.17,Unknown,Unknown,Unknown,Unknown,0,78.908,1.0599999999999987,0,0,1,High,1,0,0,Wet,0,1,0,-460.43,0,Low,0,0.04431219180411494,17.516,34.604,-140.14000000000001,0
tomato irrigation dataset,external,tomato,20.61,92.9,551.49,5.14,2.09,Unknown,Unknown,Unknown,Unknown,0,69.098,-4.390000000000001,0,0,1,High,1,0,0,Wet,0,1,0,-432.16,0,Low,0,0.037303842603486036,11.319999999999999,29.9,-134.39000000000001,0
tomato irrigation dataset,external,tomato,18.13,80.0,616.9,6.5,3.24,Unknown,Unknown,Unknown,Unknown,0,64.634,-6.870000000000001,0,0,0,High,0,0,0,Wet,0,1,0,-494.4,0,Low,0,0.02934131736526946,10.129999999999999,26.13,-153.54666666666665,0
tomato irrigation dataset,external,tomato,30.99,71.59,528.4,6.49,3.61,Unknown,Unknown,Unknown,Unknown,0,87.782,5.989999999999998,1,0,0,High,0,0,0,Wet,0,1,0,-392.24,0,Low,0,0.058537967510389116,23.830999999999996,38.149,-112.67,0
tomato irrigation dataset,external,tomato,25.52,65.74,217.32,6.66,3.75,Unknown,Unknown,Unknown,Unknown,0,77.936,0.5199999999999996,0,0,1,Normal,0,0,1,Wet,0,1,0,-83.2,0,Low,0,0.11689263466471235,18.945999999999998,32.094,-10.673333333333327,0
